X,Y,Z
0.018973225727677345,6.781130313873291,0.001500000013038516
0.01515388023108244,6.854002475738525,0.001500000013038516
0.011740918271243572,6.9268975257873535,0.001500000013038516
0.008626694791018963,6.999802589416504,0.001500000013038516
0.0057036979123950005,7.072701930999756,0.001500000013038516
0.002863944973796606,7.145586013793945,0.001500000013038516
0.5567011833190918,6.594358444213867,0.001500000013038516
0.6674405336380005,5.809543609619141,0.001500000013038516
0.8774241209030151,5.051023483276367,0.001500000013038516
1.179122805595398,4.326226234436035,0.001500000013038516
1.5650075674057007,3.6425795555114746,0.001500000013038516
2.0275492668151855,3.0075130462646484,0.001500000013038516
2.5592188835144043,2.428454637527466,0.001500000013038516
3.15248703956604,1.912833333015442,0.001500000013038516
3.7998244762420654,1.4680771827697754,0.001500000013038516
4.4937028884887695,1.1016151905059814,0.001500000013038516
5.226591110229492,0.8208752870559692,0.001500000013038516
5.990962028503418,0.6332871317863464,0.001500000013038516
6.779285907745361,0.5462791323661804,0.001500000013038516
8.633099555969238,0.5360844731330872,0.001500000013038516
10.487008094787598,0.5289039015769958,0.001500000013038516
12.34099292755127,0.524308979511261,0.001500000013038516
14.19503402709961,0.5218715071678162,0.001500000013038516
16.049123764038086,0.5211634039878845,0.001500000013038516
17.903242111206055,0.5217567682266235,0.001500000013038516
19.757381439208984,0.523223340511322,0.001500000013038516
21.611528396606445,0.5251350402832031,0.001500000013038516
23.465652465820312,0.5270639657974243,0.001500000013038516
25.31975746154785,0.5285817980766296,0.001500000013038516
27.173818588256836,0.5292602777481079,0.001500000013038516
29.02782440185547,0.52867192029953,0.001500000013038516
29.813161849975586,0.5804125666618347,0.001500000013038516
30.580045700073242,0.731426477432251,0.001500000013038516
31.320667266845703,0.9749606847763062,0.001500000013038516
32.0272102355957,1.30426025390625,0.001500000013038516
32.691864013671875,1.712573766708374,0.001500000013038516
33.30680465698242,2.1931447982788086,0.001500000013038516
33.86423110961914,2.7392218112945557,0.001500000013038516
34.35630798339844,3.3440496921539307,0.001500000013038516
34.775245666503906,4.000875949859619,0.001500000013038516
35.11320495605469,4.702946186065674,0.001500000013038516
35.362388610839844,5.443506717681885,0.001500000013038516
35.514976501464844,6.2158050537109375,0.001500000013038516
35.543121337890625,6.567587852478027,0.001500000013038516
35.56688690185547,6.920343399047852,0.001500000013038516
35.5859489440918,7.273868083953857,0.001500000013038516
35.59999084472656,7.627949237823486,0.001500000013038516
35.608699798583984,7.982387542724609,0.001500000013038516
35.61174774169922,8.33696460723877,0.001500000013038516
35.60882568359375,8.691487312316895,0.001500000013038516
35.599605560302734,9.045742988586426,0.001500000013038516
35.583770751953125,9.399523735046387,0.001500000013038516
35.56100845336914,9.752623558044434,0.001500000013038516
35.53099822998047,10.104835510253906,0.001500000013038516
35.49341583251953,10.455963134765625,0.001500000013038516
35.377685546875,11.014744758605957,0.001500000013038516
35.21133804321289,11.556321144104004,0.001500000013038516
34.99736785888672,12.078514099121094,0.001500000013038516
34.738746643066406,12.579154014587402,0.001500000013038516
34.43846893310547,13.056070327758789,0.001500000013038516
34.099510192871094,13.507102012634277,0.001500000013038516
33.72487258911133,13.930068969726562,0.001500000013038516
33.317527770996094,14.322813034057617,0.001500000013038516
32.880462646484375,14.683157920837402,0.001500000013038516
32.41667175292969,15.00894546508789,0.001500000013038516
31.929128646850586,15.297988891601562,0.001500000013038516
31.42081642150879,15.548134803771973,0.001500000013038516
29.632070541381836,16.52625846862793,0.001500000013038516
27.84412956237793,17.505901336669922,0.001500000013038516
26.05677032470703,18.486637115478516,0.001500000013038516
24.269756317138672,19.468029022216797,0.001500000013038516
22.482879638671875,20.44966697692871,0.001500000013038516
20.695899963378906,21.431123733520508,0.001500000013038516
18.908588409423828,22.411962509155273,0.001500000013038516
17.120731353759766,23.391767501831055,0.001500000013038516
15.332099914550781,24.370115280151367,0.001500000013038516
13.542466163635254,25.346572875976562,0.001500000013038516
11.751606941223145,26.320720672607422,0.001500000013038516
9.959284782409668,27.292131423950195,0.001500000013038516
9.251290321350098,27.572187423706055,0.001500000013038516
8.518754959106445,27.761356353759766,0.001500000013038516
7.770735263824463,27.861980438232422,0.001500000013038516
7.016282081604004,27.876394271850586,0.001500000013038516
6.2644476890563965,27.80693244934082,0.001500000013038516
5.524281024932861,27.655927658081055,0.001500000013038516
4.804833889007568,27.425735473632812,0.001500000013038516
4.115159034729004,27.118671417236328,0.001500000013038516
3.464306354522705,26.737079620361328,0.001500000013038516
2.8613290786743164,26.283313751220703,0.001500000013038516
2.315277338027954,25.759685516357422,0.001500000013038516
1.8352032899856567,25.168556213378906,0.001500000013038516
1.568637728691101,24.792823791503906,0.001500000013038516
1.3362916707992554,24.40069007873535,0.001500000013038516
1.1364850997924805,23.9940185546875,0.001500000013038516
0.9675357937812805,23.574676513671875,0.001500000013038516
0.827761173248291,23.144542694091797,0.001500000013038516
0.7154818773269653,22.705472946166992,0.001500000013038516
0.629014253616333,22.259342193603516,0.001500000013038516
0.5666776299476624,21.80801773071289,0.001500000013038516
0.5267906785011292,21.35335922241211,0.001500000013038516
0.5076717734336853,20.897254943847656,0.001500000013038516
0.5076388120651245,20.44155502319336,0.001500000013038516
0.5250102877616882,19.988142013549805,0.001500000013038516
0.528596818447113,18.872041702270508,0.001500000013038516
0.5294718146324158,17.755849838256836,0.001500000013038516
