X,Y,Vx,VY,Xref,Yref
1.5693,25.4522,0.0000,-0.0004,14.0262,-1.1577
1.5693,25.4522,0.0000,-0.0004,14.3799,-1.1574
1.5693,25.4522,0.0000,-0.0004,14.7337,-1.1570
1.5693,25.4522,0.0000,-0.0004,15.0874,-1.1568
1.5693,25.4522,0.0000,-0.0004,15.4412,-1.1566
1.5693,25.4523,0.0000,-0.0004,15.7949,-1.1564
1.5693,25.4523,0.0000,-0.0004,16.1487,-1.1562
1.5694,25.4523,0.0000,-0.0004,16.5024,-1.1560
1.5694,25.4523,0.0000,-0.0004,16.8562,-1.1559
1.5694,25.4523,0.0000,-0.0004,17.2099,-1.1559
1.5694,25.4524,0.0000,-0.0004,17.5637,-1.1559
1.5694,25.4524,0.0000,-0.0004,17.9174,-1.1559
1.5694,25.4524,0.0000,-0.0004,18.2712,-1.1559
1.5694,25.4524,0.0000,-0.0004,18.6249,-1.1561
1.5694,25.4524,0.0000,-0.0004,18.9786,-1.1565
1.5694,25.4524,0.0000,-0.0004,19.3324,-1.1568
1.5694,25.4525,0.0000,-0.0004,19.6861,-1.1571
1.5694,25.4525,0.0000,-0.0004,20.0399,-1.1573
1.5694,25.4525,0.0000,-0.0004,20.3936,-1.1619
1.5695,25.4525,0.0000,-0.0004,20.7473,-1.1699
1.5695,25.4525,0.0000,-0.0004,21.1006,-1.1561
1.5695,25.4525,0.0000,-0.0004,21.4540,-1.1382
1.5695,25.4526,0.0000,-0.0004,21.8051,-1.0952
1.5695,25.4526,0.0000,-0.0004,22.1558,-1.0494
1.5695,25.4526,0.0000,-0.0004,22.5028,-0.9807
1.5695,25.4526,0.0000,-0.0004,22.8484,-0.9058
1.5695,25.4526,0.0000,-0.0003,23.1899,-0.8135
1.5695,25.4526,0.0000,-0.0003,23.5279,-0.7094
1.5695,25.4527,0.0000,-0.0003,23.8622,-0.5937
1.5695,25.4527,0.0000,-0.0003,24.1898,-0.4606
1.5695,25.4527,0.0000,-0.0003,24.5117,-0.3139
1.5696,25.4527,0.0000,-0.0003,24.8186,-0.1381
1.5696,25.4527,0.0000,-0.0003,25.1178,0.0505
1.5696,25.4527,0.0000,-0.0003,25.3997,0.2642
1.5696,25.4528,0.0000,-0.0003,25.6707,0.4914
1.5696,25.4528,0.0000,-0.0003,25.9231,0.7394
1.5696,25.4528,0.0000,-0.0003,26.1613,1.0007
1.5696,25.4528,0.0000,-0.0003,26.3810,1.2780
1.5696,25.4528,0.0000,-0.0003,26.5806,1.5698
1.5696,25.4529,0.0000,-0.0003,26.7628,1.8730
1.5696,25.4529,0.0000,-0.0003,26.9295,2.1850
1.5696,25.4529,0.0000,-0.0003,27.0752,2.5073
1.5696,25.4529,0.0000,-0.0003,27.2019,2.8376
1.5697,25.4529,0.0000,-0.0003,27.3135,3.1733
1.5697,25.4529,0.0000,-0.0003,27.4109,3.5133
1.5697,25.4530,0.0000,-0.0003,27.4949,3.8568
1.5697,25.4530,0.0000,-0.0003,27.5666,4.2032
1.5697,25.4530,0.0000,-0.0003,27.6243,4.5522
1.5697,25.4530,0.0000,-0.0003,27.6673,4.9033
1.5697,25.4530,0.0000,-0.0003,27.6962,5.2559
1.5697,25.4530,0.0000,-0.0003,27.7106,5.6093
1.5697,25.4530,0.0000,-0.0003,27.7114,5.9630
1.5697,25.4531,0.0000,-0.0003,27.6956,6.3164
1.5697,25.4531,0.0000,-0.0003,27.6624,6.6686
1.5697,25.4531,0.0000,-0.0003,27.6129,7.0188
1.5697,25.4531,0.0000,-0.0003,27.5585,7.3683
1.5697,25.4531,0.0000,-0.0003,27.5087,7.7185
1.5698,25.4531,0.0000,-0.0003,27.4344,8.0642
1.5698,25.4531,0.0000,-0.0003,27.3477,8.4072
1.5698,25.4532,0.0000,-0.0003,27.2379,8.7434
1.5698,25.4532,0.0000,-0.0003,27.1195,9.0767
1.5698,25.4532,0.0000,-0.0003,26.9843,9.4037
1.5698,25.4532,0.0000,-0.0003,26.8406,9.7268
1.5698,25.4532,0.0000,-0.0003,26.6837,10.0439
1.5698,25.4532,0.0000,-0.0003,26.5120,10.3531
1.5698,25.4532,0.0000,-0.0003,26.3302,10.6566
1.5698,25.4533,0.0000,-0.0003,26.1334,10.9505
1.5698,25.4533,0.0000,-0.0003,25.9285,11.2388
1.5698,25.4533,0.0000,-0.0003,25.7083,11.5157
1.5698,25.4533,0.0000,-0.0003,25.4805,11.7862
1.5698,25.4533,0.0000,-0.0003,25.2387,12.0445
1.5698,25.4533,0.0000,-0.0003,24.9885,12.2944
1.5698,25.4533,0.0000,-0.0003,24.7269,12.5326
1.5699,25.4533,0.0000,-0.0003,24.4551,12.7589
1.5699,25.4534,0.0000,-0.0003,24.1749,12.9749
1.5699,25.4534,0.0000,-0.0003,23.8835,13.1753
1.5699,25.4534,0.0000,-0.0003,23.5856,13.3660
1.5699,25.4534,0.0000,-0.0003,23.2771,13.5392
1.5699,25.4534,0.0000,-0.0003,22.9675,13.7103
1.5699,25.4534,0.0000,-0.0003,22.6579,13.8815
1.5699,25.4534,0.0000,-0.0003,22.3484,14.0526
1.5699,25.4534,0.0000,-0.0003,22.0388,14.2238
1.5699,25.4534,0.0000,-0.0003,21.7291,14.3948
1.5699,25.4535,0.0000,-0.0003,21.4193,14.5656
1.5699,25.4535,0.0000,-0.0003,21.1096,14.7364
1.5699,25.4535,0.0000,-0.0003,20.7998,14.9072
1.5699,25.4535,0.0000,-0.0003,20.4900,15.0780
1.5699,25.4535,0.0000,-0.0003,20.1802,15.2488
1.5699,25.4535,0.0000,-0.0003,19.8703,15.4194
1.5700,25.4535,0.0000,-0.0003,19.5604,15.5900
1.5700,25.4536,0.0000,-0.0003,19.2505,15.7605
1.5700,25.4536,0.0000,-0.0003,18.9406,15.9311
1.5700,25.4536,0.0000,-0.0003,18.6307,16.1016
1.5700,25.4536,0.0000,-0.0003,18.3207,16.2721
1.5700,25.4536,0.0000,-0.0003,18.0106,16.4424
1.5700,25.4536,0.0000,-0.0003,17.7006,16.6127
1.5700,25.4536,0.0000,-0.0003,17.3906,16.7830
1.5700,25.4536,0.0000,-0.0003,17.0805,16.9534
1.5700,25.4537,0.0000,-0.0003,16.7705,17.1237
1.5700,25.4537,0.0000,-0.0003,16.4603,17.2939
1.5700,25.4537,0.0000,-0.0003,16.1502,17.4640
1.5700,25.4537,0.0000,-0.0003,15.8401,17.6341
1.5700,25.4537,0.0000,-0.0003,15.5299,17.8043
1.5700,25.4537,0.0000,-0.0003,15.2198,17.9744
1.5700,25.4537,0.0000,-0.0003,14.9096,18.1445
1.5700,25.4537,0.0000,-0.0002,14.5994,18.3145
1.5701,25.4538,0.0000,-0.0002,14.2892,18.4845
1.5701,25.4538,0.0000,-0.0002,13.9789,18.6545
1.5701,25.4538,0.0000,-0.0002,13.6687,18.8245
1.5701,25.4538,0.0000,-0.0002,13.3585,18.9945
1.5701,25.4538,0.0000,-0.0002,13.0483,19.1645
1.5701,25.4538,0.0000,-0.0002,12.7380,19.3344
1.5701,25.4538,0.0000,-0.0002,12.4277,19.5043
1.5701,25.4538,0.0000,-0.0002,12.1175,19.6742
1.5701,25.4539,0.0000,-0.0002,11.8072,19.8441
1.5701,25.4539,0.0000,-0.0002,11.4969,20.0141
1.5701,25.4539,0.0000,-0.0002,11.1867,20.1840
1.5701,25.4539,0.0000,-0.0002,10.8764,20.3538
1.5701,25.4539,0.0000,-0.0002,10.5661,20.5237
1.5701,25.4539,0.0000,-0.0002,10.2558,20.6936
1.5701,25.4539,0.0000,-0.0002,9.9455,20.8635
1.5701,25.4539,0.0000,-0.0002,9.6352,21.0333
1.5701,25.4540,0.0000,-0.0002,9.3249,21.2032
1.5702,25.4540,0.0000,-0.0002,9.0147,21.3731
1.5702,25.4540,0.0000,-0.0002,8.7044,21.5430
1.5702,25.4540,0.0000,-0.0002,8.3941,21.7129
1.5702,25.4540,0.0000,-0.0002,8.0838,21.8828
1.5702,25.4540,0.0000,-0.0002,7.7736,22.0528
1.5702,25.4540,-0.0000,-0.0002,7.4633,22.2227
1.5702,25.4540,-0.0000,-0.0002,7.1531,22.3927
1.5702,25.4540,-0.0000,-0.0002,6.8428,22.5626
1.5702,25.4540,-0.0000,-0.0002,6.5326,22.7326
1.5702,25.4541,-0.0000,-0.0002,6.2224,22.9025
1.5702,25.4541,-0.0000,-0.0002,5.9122,23.0726
1.5702,25.4541,-0.0000,-0.0002,5.6020,23.2427
1.5702,25.4541,-0.0000,-0.0002,5.2918,23.4127
1.5702,25.4541,-0.0000,-0.0002,4.9816,23.5828
1.5702,25.4541,-0.0000,-0.0002,4.6714,23.7528
1.5702,25.4541,-0.0000,-0.0002,4.3613,23.9229
1.5702,25.4541,-0.0000,-0.0002,4.0512,24.0932
1.5702,25.4541,-0.0000,-0.0002,3.7411,24.2634
1.5702,25.4542,-0.0000,-0.0002,3.4310,24.4337
1.5703,25.4542,-0.0000,-0.0002,3.1209,24.6039
1.5703,25.4542,-0.0000,-0.0002,2.8107,24.7740
1.5703,25.4542,-0.0000,-0.0002,2.5055,24.9528
1.5703,25.4542,-0.0000,-0.0002,2.1972,25.1263
1.5703,25.4542,0.0000,-0.0002,1.8851,25.2927
1.5703,25.4542,0.0000,-0.0002,1.5686,25.4506
1.5703,25.4542,0.0000,-0.0002,1.2474,25.5990
1.5703,25.4542,0.0000,-0.0002,0.9220,25.7376
1.5703,25.4542,0.0000,-0.0002,0.5927,25.8666
1.5703,25.4543,0.0000,-0.0002,0.2593,25.9849
1.5703,25.4543,0.0000,-0.0002,-0.0789,26.0886
1.5703,25.4543,0.0000,-0.0002,-0.4209,26.1789
1.5703,25.4543,0.0000,-0.0002,-0.7661,26.2560
1.5703,25.4543,0.0000,-0.0002,-1.1142,26.3187
1.5703,25.4543,0.0000,-0.0002,-1.4649,26.3649
1.5703,25.4543,0.0000,-0.0002,-1.8176,26.3917
1.5703,25.4543,0.0000,-0.0002,-2.1713,26.3921
1.5703,25.4543,0.0000,-0.0002,-2.5242,26.3684
1.5703,25.4543,0.0000,-0.0002,-2.8751,26.3235
1.5703,25.4544,0.0000,-0.0002,-3.2246,26.2690
1.5703,25.4544,0.0000,-0.0002,-3.5653,26.1742
1.5704,25.4544,0.0000,-0.0002,-3.9031,26.0693
1.5704,25.4544,0.0000,-0.0002,-4.2304,25.9355
1.5704,25.4544,0.0000,-0.0002,-4.5490,25.7818
1.5704,25.4544,0.0000,-0.0002,-4.8586,25.6110
1.5704,25.4544,0.0000,-0.0002,-5.1521,25.4136
1.5704,25.4544,0.0000,-0.0002,-5.4389,25.2067
1.5704,25.4544,0.0000,-0.0002,-5.7034,24.9718
1.5704,25.4544,0.0000,-0.0002,-5.9591,24.7273
1.5704,25.4544,0.0000,-0.0002,-6.1893,24.4588
1.5704,25.4545,0.0000,-0.0002,-6.4092,24.1818
1.5704,25.4545,0.0000,-0.0002,-6.6146,23.8939
1.5704,25.4545,0.0000,-0.0002,-6.8072,23.5972
1.5704,25.4545,0.0000,-0.0002,-6.9932,23.2964
1.5704,25.4545,0.0000,-0.0002,-7.1571,22.9829
1.5704,25.4545,0.0000,-0.0002,-7.3188,22.6683
1.5704,25.4545,0.0000,-0.0002,-7.4565,22.3425
1.5704,25.4545,0.0000,-0.0002,-7.5901,22.0150
1.5704,25.4545,0.0000,-0.0002,-7.7040,21.6802
1.5704,25.4545,0.0000,-0.0002,-7.8057,21.3413
1.5704,25.4545,0.0000,-0.0002,-7.8945,20.9990
1.5704,25.4545,0.0000,-0.0002,-7.9624,20.6518
1.5704,25.4546,0.0000,-0.0002,-8.0236,20.3035
1.5704,25.4546,0.0000,-0.0002,-8.0585,19.9515
1.5705,25.4546,0.0000,-0.0002,-8.0886,19.5990
1.5705,25.4546,0.0000,-0.0002,-8.1004,19.2455
1.5705,25.4546,0.0000,-0.0002,-8.1037,18.8917
1.5705,25.4546,0.0000,-0.0002,-8.1072,18.5380
1.5705,25.4546,0.0000,-0.0002,-8.1103,18.1843
1.5705,25.4546,0.0000,-0.0002,-8.1126,17.8305
1.5705,25.4546,0.0000,-0.0002,-8.1150,17.4768
1.5705,25.4546,0.0000,-0.0002,-8.1172,17.1231
1.5705,25.4546,0.0000,-0.0002,-8.1188,16.7693
1.5705,25.4547,0.0000,-0.0002,-8.1202,16.4156
1.5705,25.4547,0.0000,-0.0002,-8.1216,16.0618
1.5705,25.4547,0.0000,-0.0001,-8.1225,15.7081
1.5705,25.4547,0.0000,-0.0001,-8.1232,15.3543
1.5705,25.4547,0.0000,-0.0002,-8.1239,15.0006
1.5705,25.4547,0.0000,-0.0002,-8.1243,14.6469
1.5705,25.4547,0.0000,-0.0002,-8.1244,14.2931
1.5705,25.4547,0.0000,-0.0001,-8.1245,13.9394
1.5705,25.4547,0.0000,-0.0002,-8.1245,13.5856
1.5705,25.4547,0.0000,-0.0002,-8.1242,13.2319
1.5705,25.4547,0.0000,-0.0001,-8.1239,12.8781
1.5705,25.4547,0.0000,-0.0001,-8.1235,12.5244
1.5705,25.4547,0.0000,-0.0002,-8.1230,12.1706
1.5705,25.4548,0.0000,-0.0001,-8.1224,11.8169
1.5705,25.4548,0.0000,-0.0001,-8.1218,11.4631
1.5705,25.4548,0.0000,-0.0002,-8.1212,11.1094
1.5706,25.4548,0.0000,-0.0002,-8.1205,10.7556
1.5706,25.4548,0.0000,-0.0002,-8.1198,10.4019
1.5706,25.4548,0.0000,-0.0002,-8.1192,10.0482
1.5706,25.4548,0.0000,-0.0002,-8.1186,9.6944
1.5706,25.4548,-0.0000,-0.0001,-8.1180,9.3407
1.5706,25.4548,-0.0000,-0.0001,-8.1174,8.9869
1.5706,25.4548,-0.0000,-0.0001,-8.1170,8.6332
1.5706,25.4548,-0.0000,-0.0002,-8.1167,8.2794
1.5706,25.4548,-0.0000,-0.0001,-8.1164,7.9257
1.5706,25.4549,-0.0000,-0.0001,-8.1162,7.5719
1.5706,25.4549,-0.0000,-0.0001,-8.1163,7.2182
1.5706,25.4549,-0.0000,-0.0001,-8.1165,6.8644
1.5706,25.4549,-0.0000,-0.0001,-8.1166,6.5107
1.5706,25.4549,-0.0000,-0.0001,-8.1173,6.1569
1.5706,25.4549,-0.0000,-0.0001,-8.1181,5.8032
1.5706,25.4549,-0.0000,-0.0002,-8.1191,5.4494
1.5706,25.4549,-0.0000,-0.0001,-8.1138,5.0958
1.5706,25.4549,-0.0000,-0.0001,-8.0996,4.7423
1.5706,25.4549,-0.0000,-0.0002,-8.0705,4.3898
1.5706,25.4549,-0.0000,-0.0002,nan,nan
1.5706,25.4549,-0.0000,-0.0001,nan,nan
1.5706,25.4549,-0.0000,-0.0001,nan,nan
1.5706,25.4549,-0.0000,-0.0001,nan,nan
1.5706,25.4550,-0.0000,-0.0002,nan,nan
1.5706,25.4550,-0.0000,-0.0001,nan,nan
1.5706,25.4550,-0.0000,-0.0001,nan,nan
1.5706,25.4550,-0.0000,-0.0002,nan,nan
1.5706,25.4550,-0.0000,-0.0002,nan,nan
1.5707,25.4550,-0.0000,-0.0002,nan,nan
1.5707,25.4550,-0.0000,-0.0001,nan,nan
1.5707,25.4550,-0.0000,-0.0001,nan,nan
1.5707,25.4550,-0.0000,-0.0001,nan,nan
1.5707,25.4550,0.0000,-0.0002,nan,nan
1.5707,25.4550,0.0000,-0.0002,nan,nan
1.5707,25.4550,0.0000,-0.0001,nan,nan
1.5707,25.4550,0.0000,-0.0002,nan,nan
1.5707,25.4550,0.0000,-0.0001,nan,nan
1.5707,25.4550,0.0000,-0.0001,nan,nan
1.5707,25.4551,0.0000,-0.0002,nan,nan
1.5707,25.4551,0.0000,-0.0001,nan,nan
1.5707,25.4551,0.0000,-0.0002,nan,nan
1.5707,25.4551,0.0000,-0.0002,nan,nan
1.5707,25.4551,0.0000,-0.0002,nan,nan
1.5707,25.4551,0.0000,-0.0002,nan,nan
1.5707,25.4551,0.0000,-0.0002,nan,nan
1.5707,25.4551,0.0000,-0.0001,nan,nan
1.5707,25.4551,0.0000,-0.0002,nan,nan
1.5707,25.4551,0.0000,-0.0001,nan,nan
1.5707,25.4551,0.0000,-0.0001,nan,nan
1.5707,25.4551,0.0000,-0.0002,nan,nan
1.5707,25.4551,0.0000,-0.0001,nan,nan
1.5707,25.4551,0.0000,-0.0002,nan,nan
1.5707,25.4551,0.0000,-0.0002,nan,nan
1.5707,25.4551,0.0000,-0.0001,nan,nan
1.5707,25.4552,0.0000,-0.0002,nan,nan
1.5707,25.4552,0.0000,-0.0002,nan,nan
1.5707,25.4552,0.0000,-0.0001,nan,nan
1.5707,25.4552,0.0000,-0.0002,nan,nan
1.5707,25.4552,0.0000,-0.0001,nan,nan
1.5708,25.4552,0.0000,-0.0001,nan,nan
1.5708,25.4552,0.0000,-0.0001,nan,nan
1.5708,25.4552,0.0000,-0.0001,nan,nan
1.5708,25.4552,0.0000,-0.0001,nan,nan
1.5708,25.4552,0.0000,-0.0001,nan,nan
1.5708,25.4552,0.0000,-0.0001,nan,nan
1.5708,25.4552,0.0000,-0.0001,nan,nan
1.5708,25.4552,0.0000,-0.0001,nan,nan
1.5708,25.4552,0.0000,-0.0001,nan,nan
1.5708,25.4552,0.0000,-0.0001,nan,nan
1.5708,25.4552,0.0000,-0.0001,nan,nan
1.5708,25.4552,0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4553,-0.0000,-0.0001,nan,nan
1.5708,25.4554,-0.0000,-0.0001,nan,nan
1.5708,25.4554,-0.0000,-0.0001,nan,nan
1.5708,25.4554,-0.0000,-0.0001,nan,nan
1.5708,25.4554,-0.0000,-0.0001,nan,nan
1.5708,25.4554,-0.0000,-0.0001,nan,nan
1.5708,25.4554,-0.0000,-0.0001,nan,nan
1.5708,25.4554,-0.0000,-0.0001,nan,nan
1.5708,25.4554,-0.0000,-0.0001,nan,nan
1.5708,25.4554,-0.0000,-0.0001,nan,nan
1.5709,25.4554,-0.0000,-0.0001,nan,nan
1.5709,25.4554,-0.0000,-0.0001,nan,nan
1.5709,25.4554,-0.0000,-0.0001,nan,nan
1.5709,25.4554,-0.0000,-0.0001,nan,nan
1.5709,25.4554,-0.0000,-0.0001,nan,nan
1.5709,25.4554,-0.0000,-0.0001,nan,nan
1.5709,25.4554,-0.0000,-0.0001,nan,nan
1.5709,25.4554,-0.0000,-0.0001,nan,nan
1.5709,25.4554,-0.0000,-0.0001,nan,nan
1.5709,25.4554,-0.0000,-0.0001,nan,nan
1.5709,25.4554,-0.0000,-0.0001,nan,nan
1.5709,25.4554,0.0000,-0.0001,nan,nan
1.5709,25.4554,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,0.0000,-0.0001,nan,nan
1.5709,25.4555,-0.0000,-0.0001,nan,nan
1.5709,25.4555,-0.0000,-0.0001,nan,nan
1.5709,25.4556,-0.0000,-0.0001,nan,nan
1.5709,25.4556,-0.0000,-0.0001,nan,nan
1.5709,25.4556,-0.0000,-0.0001,nan,nan
1.5709,25.4556,-0.0000,-0.0001,nan,nan
1.5709,25.4556,-0.0000,-0.0001,nan,nan
1.5709,25.4556,-0.0000,-0.0001,nan,nan
1.5709,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4556,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,-0.0000,-0.0001,nan,nan
1.5710,25.4557,0.0000,-0.0001,nan,nan
1.5710,25.4557,0.0000,-0.0000,nan,nan
1.5710,25.4557,0.0000,-0.0001,nan,nan
