X,Y,Vx,VY,Xref,Yref
16.1482,-1.1707,0.0000,-0.0024,27.5087,7.7185
16.1482,-1.1708,0.0000,-0.0019,27.4344,8.0642
16.1481,-1.1709,0.0000,-0.0019,27.3477,8.4072
16.1481,-1.1710,0.0000,-0.0019,27.2379,8.7434
16.1481,-1.1711,0.0000,-0.0019,27.1195,9.0767
16.1481,-1.1712,0.0000,-0.0019,26.9843,9.4037
16.1481,-1.1713,0.0000,-0.0020,26.8406,9.7268
16.1481,-1.1714,0.0000,-0.0020,26.6837,10.0439
16.1481,-1.1715,0.0000,-0.0024,26.5120,10.3531
16.1481,-1.1716,0.0000,-0.0024,26.3302,10.6566
16.1481,-1.1718,0.0000,-0.0024,26.1334,10.9505
16.1481,-1.1719,0.0000,-0.0024,25.9285,11.2388
16.1481,-1.1720,0.0000,-0.0024,25.7083,11.5157
16.1480,-1.1722,0.0000,-0.0024,25.4805,11.7862
16.1480,-1.1723,0.0000,-0.0024,25.2387,12.0445
16.1480,-1.1724,0.0000,-0.0024,24.9885,12.2944
16.1480,-1.1725,0.0000,-0.0024,24.7269,12.5326
16.1480,-1.1727,0.0000,-0.0024,24.4551,12.7589
16.1480,-1.1728,0.0000,-0.0024,24.1749,12.9749
16.1480,-1.1729,0.0000,-0.0024,23.8835,13.1753
16.1480,-1.1730,0.0000,-0.0024,23.5856,13.3660
16.1480,-1.1731,0.0000,-0.0024,23.2771,13.5392
16.1480,-1.1733,0.0000,-0.0019,22.9675,13.7103
16.1479,-1.1734,0.0000,-0.0019,22.6579,13.8815
16.1479,-1.1735,0.0000,-0.0019,22.3484,14.0526
16.1479,-1.1736,0.0000,-0.0019,22.0388,14.2238
16.1479,-1.1737,0.0000,-0.0019,21.7291,14.3948
16.1479,-1.1738,0.0000,-0.0019,21.4193,14.5656
16.1479,-1.1739,0.0000,-0.0019,21.1096,14.7364
16.1479,-1.1740,0.0000,-0.0019,20.7998,14.9072
16.1479,-1.1741,0.0000,-0.0019,20.4900,15.0780
16.1479,-1.1742,0.0000,-0.0019,20.1802,15.2488
16.1479,-1.1743,0.0000,-0.0019,19.8703,15.4194
16.1479,-1.1744,0.0000,-0.0019,19.5604,15.5900
16.1479,-1.1745,0.0000,-0.0020,19.2505,15.7605
16.1478,-1.1746,0.0000,-0.0020,18.9406,15.9311
16.1478,-1.1747,0.0000,-0.0020,18.6307,16.1016
16.1478,-1.1748,0.0000,-0.0020,18.3207,16.2721
16.1478,-1.1749,0.0000,-0.0020,18.0106,16.4424
16.1478,-1.1750,0.0000,-0.0020,17.7006,16.6127
16.1478,-1.1752,0.0000,-0.0023,17.3906,16.7830
16.1478,-1.1753,0.0000,-0.0023,17.0805,16.9534
16.1478,-1.1754,0.0000,-0.0023,16.7705,17.1237
16.1478,-1.1755,0.0000,-0.0023,16.4603,17.2939
16.1477,-1.1756,0.0000,-0.0023,16.1502,17.4640
16.1477,-1.1757,0.0000,-0.0023,15.8401,17.6341
16.1477,-1.1758,0.0000,-0.0023,15.5299,17.8043
16.1477,-1.1759,0.0000,-0.0023,15.2198,17.9744
16.1477,-1.1761,0.0000,-0.0023,14.9096,18.1445
16.1477,-1.1762,0.0000,-0.0023,14.5994,18.3145
16.1477,-1.1763,0.0000,-0.0023,14.2892,18.4845
16.1477,-1.1764,0.0000,-0.0023,13.9789,18.6545
16.1477,-1.1765,0.0000,-0.0023,13.6687,18.8245
16.1476,-1.1767,0.0000,-0.0023,13.3585,18.9945
16.1476,-1.1768,0.0000,-0.0023,13.0483,19.1645
16.1476,-1.1769,0.0000,-0.0023,12.7380,19.3344
16.1476,-1.1770,0.0000,-0.0023,12.4277,19.5043
16.1476,-1.1771,0.0000,-0.0023,12.1175,19.6742
16.1476,-1.1773,0.0000,-0.0024,11.8072,19.8441
16.1476,-1.1774,0.0000,-0.0024,11.4969,20.0141
16.1476,-1.1775,0.0000,-0.0024,11.1867,20.1840
16.1475,-1.1776,0.0000,-0.0024,10.8764,20.3538
16.1475,-1.1778,0.0000,-0.0024,10.5661,20.5237
16.1475,-1.1779,0.0000,-0.0028,10.2558,20.6936
16.1475,-1.1780,0.0000,-0.0028,9.9455,20.8635
16.1475,-1.1782,0.0000,-0.0028,9.6352,21.0333
16.1475,-1.1783,0.0000,-0.0028,9.3249,21.2032
16.1475,-1.1785,0.0000,-0.0028,9.0147,21.3731
16.1474,-1.1786,0.0000,-0.0028,8.7044,21.5430
16.1474,-1.1787,0.0000,-0.0028,8.3941,21.7129
16.1474,-1.1788,0.0000,-0.0024,8.0838,21.8828
16.1474,-1.1790,0.0000,-0.0024,7.7736,22.0528
16.1474,-1.1791,0.0000,-0.0024,7.4633,22.2227
16.1474,-1.1793,0.0000,-0.0024,7.1531,22.3927
16.1473,-1.1794,0.0000,-0.0024,6.8428,22.5626
16.1473,-1.1795,0.0000,-0.0025,6.5326,22.7326
16.1473,-1.1797,0.0000,-0.0025,6.2224,22.9025
16.1473,-1.1798,0.0000,-0.0025,5.9122,23.0726
16.1473,-1.1798,0.0000,-0.0025,5.6020,23.2427
16.1473,-1.1800,0.0000,-0.0025,5.2918,23.4127
16.1473,-1.1801,0.0000,-0.0025,4.9816,23.5828
16.1472,-1.1802,0.0000,-0.0025,4.6714,23.7528
16.1472,-1.1804,0.0000,-0.0025,4.3613,23.9229
16.1472,-1.1805,0.0000,-0.0025,4.0512,24.0932
16.1472,-1.1806,0.0000,-0.0025,3.7411,24.2634
16.1472,-1.1807,0.0000,-0.0029,3.4310,24.4337
16.1472,-1.1809,0.0000,-0.0029,3.1209,24.6039
16.1472,-1.1810,0.0000,-0.0030,2.8107,24.7740
16.1471,-1.1812,0.0000,-0.0030,2.5055,24.9528
16.1471,-1.1814,0.0000,-0.0030,2.1972,25.1263
16.1471,-1.1815,0.0000,-0.0030,1.8851,25.2927
16.1471,-1.1817,0.0000,-0.0030,1.5686,25.4506
16.1470,-1.1818,0.0000,-0.0029,1.2474,25.5990
16.1470,-1.1820,0.0000,-0.0029,0.9220,25.7376
16.1470,-1.1821,0.0000,-0.0029,0.5927,25.8666
16.1470,-1.1823,0.0000,-0.0029,0.2593,25.9849
16.1470,-1.1824,0.0000,-0.0029,-0.0789,26.0886
16.1470,-1.1826,0.0000,-0.0029,-0.4209,26.1789
16.1469,-1.1827,0.0000,-0.0029,-0.7661,26.2560
16.1469,-1.1829,0.0000,-0.0029,-1.1142,26.3187
16.1469,-1.1830,0.0000,-0.0029,-1.4649,26.3649
16.1469,-1.1830,0.0000,-0.0029,-1.8176,26.3917
16.1469,-1.1831,0.0000,-0.0029,-2.1713,26.3921
16.1469,-1.1833,0.0000,-0.0029,-2.5242,26.3684
16.1468,-1.1835,0.0000,-0.0029,-2.8751,26.3235
16.1468,-1.1836,0.0000,-0.0031,-3.2246,26.2690
16.1468,-1.1838,0.0000,-0.0031,-3.5653,26.1742
16.1468,-1.1839,0.0000,-0.0031,-3.9031,26.0693
16.1467,-1.1841,0.0000,-0.0031,-4.2304,25.9355
16.1467,-1.1842,0.0000,-0.0030,-4.5490,25.7818
16.1467,-1.1844,0.0000,-0.0030,-4.8586,25.6110
16.1467,-1.1846,0.0000,-0.0030,-5.1521,25.4136
16.1467,-1.1847,0.0000,-0.0030,-5.4389,25.2067
16.1466,-1.1849,0.0000,-0.0030,-5.7034,24.9718
16.1466,-1.1850,0.0000,-0.0030,-5.9591,24.7273
16.1466,-1.1852,0.0000,-0.0030,-6.1893,24.4588
16.1466,-1.1853,0.0000,-0.0030,-6.4092,24.1818
16.1465,-1.1855,0.0000,-0.0030,-6.6146,23.8939
16.1465,-1.1857,0.0000,-0.0030,-6.8072,23.5972
16.1465,-1.1859,0.0000,-0.0030,-6.9932,23.2964
16.1465,-1.1860,0.0000,-0.0030,-7.1571,22.9829
16.1465,-1.1861,0.0000,-0.0030,-7.3188,22.6683
16.1464,-1.1863,0.0000,-0.0029,-7.4565,22.3425
16.1464,-1.1864,0.0000,-0.0029,-7.5901,22.0150
16.1464,-1.1866,0.0000,-0.0029,-7.7040,21.6802
16.1464,-1.1867,0.0000,-0.0029,-7.8057,21.3413
16.1463,-1.1868,0.0000,-0.0029,-7.8945,20.9990
16.1463,-1.1870,0.0000,-0.0029,-7.9624,20.6518
16.1463,-1.1872,0.0000,-0.0029,-8.0236,20.3035
16.1463,-1.1874,0.0000,-0.0029,-8.0585,19.9515
16.1462,-1.1875,0.0000,-0.0029,-8.0886,19.5990
16.1462,-1.1877,0.0000,-0.0029,-8.1004,19.2455
16.1462,-1.1878,0.0000,-0.0029,-8.1037,18.8917
16.1462,-1.1879,0.0000,-0.0029,-8.1072,18.5380
16.1462,-1.1881,0.0000,-0.0029,-8.1103,18.1843
16.1461,-1.1882,0.0000,-0.0029,-8.1126,17.8305
16.1461,-1.1884,0.0000,-0.0029,-8.1150,17.4768
16.1461,-1.1886,0.0000,-0.0029,-8.1172,17.1231
16.1460,-1.1887,0.0000,-0.0029,-8.1188,16.7693
16.1460,-1.1889,0.0000,-0.0029,-8.1202,16.4156
16.1460,-1.1890,0.0000,-0.0029,-8.1216,16.0618
16.1460,-1.1891,0.0000,-0.0029,-8.1225,15.7081
16.1460,-1.1893,0.0000,-0.0029,-8.1232,15.3543
16.1459,-1.1894,0.0000,-0.0031,-8.1239,15.0006
16.1459,-1.1896,0.0000,-0.0031,-8.1243,14.6469
16.1459,-1.1897,0.0000,-0.0031,-8.1244,14.2931
16.1459,-1.1899,0.0000,-0.0030,-8.1245,13.9394
16.1458,-1.1901,0.0000,-0.0030,-8.1245,13.5856
16.1458,-1.1902,0.0000,-0.0030,-8.1242,13.2319
16.1458,-1.1904,0.0000,-0.0030,-8.1239,12.8781
16.1457,-1.1906,0.0000,-0.0030,-8.1235,12.5244
16.1457,-1.1907,0.0000,-0.0030,-8.1230,12.1706
16.1457,-1.1909,0.0000,-0.0030,-8.1224,11.8169
16.1457,-1.1910,0.0000,-0.0030,-8.1218,11.4631
16.1456,-1.1912,0.0000,-0.0030,-8.1212,11.1094
16.1456,-1.1914,0.0000,-0.0030,-8.1205,10.7556
16.1456,-1.1916,0.0000,-0.0030,-8.1198,10.4019
16.1455,-1.1917,0.0000,-0.0030,-8.1192,10.0482
16.1455,-1.1919,0.0000,-0.0030,-8.1186,9.6944
16.1455,-1.1920,0.0000,-0.0030,-8.1180,9.3407
16.1455,-1.1922,0.0000,-0.0030,-8.1174,8.9869
16.1454,-1.1923,0.0000,-0.0030,-8.1170,8.6332
16.1454,-1.1925,0.0000,-0.0030,-8.1167,8.2794
16.1454,-1.1926,0.0000,-0.0027,-8.1164,7.9257
16.1454,-1.1927,0.0000,-0.0026,-8.1162,7.5719
16.1453,-1.1929,0.0000,-0.0026,-8.1163,7.2182
16.1453,-1.1930,0.0000,-0.0026,-8.1165,6.8644
16.1453,-1.1932,0.0000,-0.0026,-8.1166,6.5107
16.1452,-1.1933,0.0000,-0.0026,-8.1173,6.1569
16.1452,-1.1935,0.0000,-0.0026,-8.1181,5.8032
16.1452,-1.1936,0.0000,-0.0026,-8.1191,5.4494
16.1452,-1.1938,0.0000,-0.0026,-8.1138,5.0958
16.1451,-1.1939,0.0000,-0.0026,-8.0996,4.7423
16.1451,-1.1940,0.0000,-0.0026,-8.0705,4.3898
16.1451,-1.1942,0.0000,-0.0026,nan,nan
16.1451,-1.1943,0.0000,-0.0026,nan,nan
16.1450,-1.1945,0.0000,-0.0026,nan,nan
16.1450,-1.1946,0.0000,-0.0027,nan,nan
16.1450,-1.1948,0.0000,-0.0027,nan,nan
16.1449,-1.1949,0.0000,-0.0027,nan,nan
16.1449,-1.1950,0.0000,-0.0027,nan,nan
16.1449,-1.1952,0.0000,-0.0027,nan,nan
16.1449,-1.1953,0.0000,-0.0027,nan,nan
16.1448,-1.1954,0.0000,-0.0027,nan,nan
16.1448,-1.1956,0.0000,-0.0027,nan,nan
16.1448,-1.1957,0.0000,-0.0027,nan,nan
16.1448,-1.1958,0.0000,-0.0027,nan,nan
16.1447,-1.1960,0.0000,-0.0027,nan,nan
16.1447,-1.1961,0.0000,-0.0027,nan,nan
16.1447,-1.1963,0.0000,-0.0027,nan,nan
16.1446,-1.1964,0.0000,-0.0027,nan,nan
16.1446,-1.1966,0.0000,-0.0027,nan,nan
16.1446,-1.1968,0.0000,-0.0026,nan,nan
16.1445,-1.1969,0.0000,-0.0026,nan,nan
16.1445,-1.1970,0.0000,-0.0026,nan,nan
16.1445,-1.1971,0.0000,-0.0026,nan,nan
16.1445,-1.1973,0.0000,-0.0026,nan,nan
16.1444,-1.1974,0.0000,-0.0026,nan,nan
16.1444,-1.1975,0.0000,-0.0026,nan,nan
16.1444,-1.1977,0.0000,-0.0026,nan,nan
16.1444,-1.1978,0.0000,-0.0026,nan,nan
16.1443,-1.1979,0.0000,-0.0026,nan,nan
16.1443,-1.1981,0.0000,-0.0026,nan,nan
16.1443,-1.1982,0.0000,-0.0026,nan,nan
16.1442,-1.1983,0.0000,-0.0026,nan,nan
16.1442,-1.1984,0.0000,-0.0026,nan,nan
16.1442,-1.1986,0.0000,-0.0026,nan,nan
16.1442,-1.1987,0.0000,-0.0026,nan,nan
16.1441,-1.1988,0.0000,-0.0026,nan,nan
16.1441,-1.1989,0.0000,-0.0026,nan,nan
16.1441,-1.1991,0.0000,-0.0026,nan,nan
16.1441,-1.1992,0.0000,-0.0026,nan,nan
16.1440,-1.1993,0.0000,-0.0026,nan,nan
16.1440,-1.1995,0.0000,-0.0026,nan,nan
16.1440,-1.1996,0.0000,-0.0026,nan,nan
16.1439,-1.1997,0.0000,-0.0026,nan,nan
16.1439,-1.1999,0.0000,-0.0026,nan,nan
16.1439,-1.2000,0.0000,-0.0026,nan,nan
16.1439,-1.2001,0.0000,-0.0026,nan,nan
16.1438,-1.2002,0.0000,-0.0026,nan,nan
16.1438,-1.2004,0.0000,-0.0026,nan,nan
16.1438,-1.2005,0.0000,-0.0026,nan,nan
16.1437,-1.2006,0.0000,-0.0026,nan,nan
16.1437,-1.2007,0.0000,-0.0026,nan,nan
16.1437,-1.2009,0.0000,-0.0025,nan,nan
16.1437,-1.2010,0.0000,-0.0025,nan,nan
16.1436,-1.2011,0.0000,-0.0025,nan,nan
16.1436,-1.2012,0.0000,-0.0025,nan,nan
16.1436,-1.2013,0.0000,-0.0025,nan,nan
16.1435,-1.2015,0.0000,-0.0025,nan,nan
16.1435,-1.2016,0.0000,-0.0025,nan,nan
16.1435,-1.2017,0.0000,-0.0025,nan,nan
16.1435,-1.2018,0.0000,-0.0025,nan,nan
16.1434,-1.2020,0.0000,-0.0027,nan,nan
16.1434,-1.2021,0.0000,-0.0027,nan,nan
16.1434,-1.2022,0.0000,-0.0027,nan,nan
16.1433,-1.2023,0.0000,-0.0027,nan,nan
16.1433,-1.2025,0.0000,-0.0027,nan,nan
16.1433,-1.2027,0.0000,-0.0027,nan,nan
16.1432,-1.2028,0.0000,-0.0027,nan,nan
16.1432,-1.2030,0.0000,-0.0027,nan,nan
16.1432,-1.2031,0.0000,-0.0027,nan,nan
16.1431,-1.2032,0.0000,-0.0025,nan,nan
16.1431,-1.2034,0.0000,-0.0026,nan,nan
16.1431,-1.2035,0.0000,-0.0026,nan,nan
16.1430,-1.2037,0.0000,-0.0026,nan,nan
16.1430,-1.2038,0.0000,-0.0026,nan,nan
16.1430,-1.2039,0.0000,-0.0026,nan,nan
16.1429,-1.2040,0.0000,-0.0026,nan,nan
16.1429,-1.2042,0.0000,-0.0026,nan,nan
16.1429,-1.2043,0.0000,-0.0026,nan,nan
16.1428,-1.2044,0.0000,-0.0026,nan,nan
16.1428,-1.2046,0.0000,-0.0026,nan,nan
16.1428,-1.2047,0.0000,-0.0026,nan,nan
16.1427,-1.2049,0.0000,-0.0026,nan,nan
16.1427,-1.2050,0.0000,-0.0026,nan,nan
16.1427,-1.2051,0.0000,-0.0026,nan,nan
16.1426,-1.2053,0.0000,-0.0027,nan,nan
16.1426,-1.2054,0.0000,-0.0027,nan,nan
16.1426,-1.2056,0.0000,-0.0027,nan,nan
16.1425,-1.2057,0.0000,-0.0027,nan,nan
16.1425,-1.2058,0.0000,-0.0027,nan,nan
16.1424,-1.2060,0.0000,-0.0027,nan,nan
16.1424,-1.2061,0.0000,-0.0027,nan,nan
16.1424,-1.2063,0.0000,-0.0027,nan,nan
16.1423,-1.2064,0.0000,-0.0027,nan,nan
16.1423,-1.2065,0.0000,-0.0028,nan,nan
16.1423,-1.2067,0.0000,-0.0028,nan,nan
16.1422,-1.2068,0.0000,-0.0028,nan,nan
16.1422,-1.2069,0.0000,-0.0028,nan,nan
16.1422,-1.2070,0.0000,-0.0028,nan,nan
16.1421,-1.2072,0.0000,-0.0028,nan,nan
16.1421,-1.2073,0.0000,-0.0028,nan,nan
16.1421,-1.2074,0.0000,-0.0028,nan,nan
16.1420,-1.2075,0.0000,-0.0024,nan,nan
16.1420,-1.2077,0.0000,-0.0024,nan,nan
16.1420,-1.2078,0.0000,-0.0024,nan,nan
16.1419,-1.2079,0.0000,-0.0024,nan,nan
16.1419,-1.2081,0.0000,-0.0024,nan,nan
16.1419,-1.2082,0.0000,-0.0024,nan,nan
16.1418,-1.2083,0.0000,-0.0024,nan,nan
16.1418,-1.2084,0.0000,-0.0024,nan,nan
16.1418,-1.2085,0.0000,-0.0024,nan,nan
16.1418,-1.2086,0.0000,-0.0024,nan,nan
16.1417,-1.2088,0.0000,-0.0024,nan,nan
16.1417,-1.2089,0.0000,-0.0024,nan,nan
16.1417,-1.2090,0.0000,-0.0023,nan,nan
16.1416,-1.2091,0.0000,-0.0023,nan,nan
16.1416,-1.2093,0.0000,-0.0023,nan,nan
16.1416,-1.2094,0.0000,-0.0023,nan,nan
16.1415,-1.2095,0.0000,-0.0023,nan,nan
16.1415,-1.2096,0.0000,-0.0023,nan,nan
16.1414,-1.2098,0.0000,-0.0023,nan,nan
16.1414,-1.2099,0.0000,-0.0023,nan,nan
16.1414,-1.2100,0.0000,-0.0023,nan,nan
16.1414,-1.2101,0.0000,-0.0023,nan,nan
16.1413,-1.2102,0.0000,-0.0023,nan,nan
16.1413,-1.2103,0.0000,-0.0023,nan,nan
16.1413,-1.2104,0.0000,-0.0023,nan,nan
16.1412,-1.2106,0.0000,-0.0023,nan,nan
16.1412,-1.2107,0.0000,-0.0023,nan,nan
16.1412,-1.2108,0.0000,-0.0023,nan,nan
16.1411,-1.2109,0.0000,-0.0022,nan,nan
16.1411,-1.2111,0.0000,-0.0022,nan,nan
16.1411,-1.2111,0.0000,-0.0022,nan,nan
16.1410,-1.2113,0.0000,-0.0022,nan,nan
16.1410,-1.2114,0.0000,-0.0022,nan,nan
16.1410,-1.2115,0.0000,-0.0022,nan,nan
16.1409,-1.2116,0.0000,-0.0022,nan,nan
16.1409,-1.2117,0.0000,-0.0022,nan,nan
16.1409,-1.2119,0.0000,-0.0022,nan,nan
16.1408,-1.2120,0.0000,-0.0022,nan,nan
16.1408,-1.2121,0.0000,-0.0022,nan,nan
16.1408,-1.2122,0.0000,-0.0022,nan,nan
16.1407,-1.2123,0.0000,-0.0022,nan,nan
16.1407,-1.2124,0.0000,-0.0022,nan,nan
16.1407,-1.2126,0.0000,-0.0022,nan,nan
16.1406,-1.2127,0.0000,-0.0022,nan,nan
16.1406,-1.2128,0.0000,-0.0022,nan,nan
16.1406,-1.2129,0.0000,-0.0022,nan,nan
16.1405,-1.2130,0.0000,-0.0022,nan,nan
16.1405,-1.2131,0.0000,-0.0022,nan,nan
