X,Y,Vx,VY,Xref,Yref
6.5823,22.5722,0.0019,0.0016,27.7114,5.9630
6.5821,22.5722,0.0019,0.0016,27.6956,6.3164
6.5820,22.5722,0.0019,0.0016,27.6624,6.6686
6.5819,22.5722,0.0019,0.0016,27.6129,7.0188
6.5817,22.5721,0.0019,0.0016,27.5585,7.3683
6.5816,22.5721,0.0019,0.0016,27.5087,7.7185
6.5815,22.5721,0.0019,0.0016,27.4344,8.0642
6.5813,22.5721,0.0019,0.0016,27.3477,8.4072
6.5812,22.5720,0.0019,0.0016,27.2379,8.7434
6.5811,22.5720,0.0019,0.0016,27.1195,9.0767
6.5809,22.5720,0.0019,0.0016,26.9843,9.4037
6.5808,22.5719,0.0019,0.0016,26.8406,9.7268
6.5807,22.5719,0.0019,0.0016,26.6837,10.0439
6.5806,22.5719,0.0019,0.0016,26.5120,10.3531
6.5804,22.5719,0.0019,0.0016,26.3302,10.6566
6.5803,22.5718,0.0019,0.0016,26.1334,10.9505
6.5802,22.5718,0.0019,0.0016,25.9285,11.2388
6.5801,22.5718,0.0019,0.0016,25.7083,11.5157
6.5800,22.5718,0.0019,0.0016,25.4805,11.7862
6.5798,22.5717,0.0019,0.0016,25.2387,12.0445
6.5797,22.5717,0.0019,0.0016,24.9885,12.2944
6.5796,22.5717,0.0019,0.0016,24.7269,12.5326
6.5795,22.5717,0.0019,0.0016,24.4551,12.7589
6.5794,22.5716,0.0019,0.0016,24.1749,12.9749
6.5792,22.5716,0.0019,0.0016,23.8835,13.1753
6.5791,22.5716,0.0019,0.0016,23.5856,13.3660
6.5790,22.5715,0.0019,0.0016,23.2771,13.5392
6.5789,22.5715,0.0019,0.0016,22.9675,13.7103
6.5788,22.5715,0.0019,0.0016,22.6579,13.8815
6.5786,22.5715,0.0019,0.0016,22.3484,14.0526
6.5785,22.5714,0.0019,0.0016,22.0388,14.2238
6.5784,22.5714,0.0019,0.0016,21.7291,14.3948
6.5783,22.5714,0.0019,0.0016,21.4193,14.5656
6.5781,22.5714,0.0019,0.0016,21.1096,14.7364
6.5780,22.5713,0.0019,0.0016,20.7998,14.9072
6.5779,22.5713,0.0019,0.0016,20.4900,15.0780
6.5778,22.5713,0.0019,0.0016,20.1802,15.2488
6.5777,22.5713,0.0019,0.0016,19.8703,15.4194
6.5775,22.5712,0.0019,0.0016,19.5604,15.5900
6.5774,22.5712,0.0019,0.0016,19.2505,15.7605
6.5773,22.5712,0.0019,0.0016,18.9406,15.9311
6.5772,22.5711,0.0019,0.0016,18.6307,16.1016
6.5771,22.5711,0.0019,0.0016,18.3207,16.2721
6.5771,22.5711,0.0019,0.0016,18.0106,16.4424
6.5769,22.5711,0.0019,0.0016,17.7006,16.6127
6.5768,22.5711,0.0019,0.0016,17.3906,16.7830
6.5768,22.5711,0.0019,0.0016,17.0805,16.9534
6.5767,22.5710,0.0019,0.0016,16.7705,17.1237
6.5766,22.5710,0.0019,0.0016,16.4603,17.2939
6.5765,22.5710,0.0019,0.0016,16.1502,17.4640
6.5763,22.5710,0.0019,0.0016,15.8401,17.6341
6.5762,22.5709,0.0019,0.0016,15.5299,17.8043
6.5761,22.5709,0.0019,0.0016,15.2198,17.9744
6.5760,22.5709,0.0019,0.0016,14.9096,18.1445
6.5759,22.5708,0.0019,0.0016,14.5994,18.3145
6.5757,22.5708,0.0019,0.0016,14.2892,18.4845
6.5756,22.5708,0.0019,0.0016,13.9789,18.6545
6.5755,22.5708,0.0019,0.0016,13.6687,18.8245
6.5754,22.5707,0.0019,0.0016,13.3585,18.9945
6.5753,22.5707,0.0019,0.0016,13.0483,19.1645
6.5751,22.5707,0.0019,0.0016,12.7380,19.3344
6.5750,22.5706,0.0019,0.0016,12.4277,19.5043
6.5749,22.5706,0.0019,0.0016,12.1175,19.6742
6.5748,22.5706,0.0019,0.0016,11.8072,19.8441
6.5746,22.5706,0.0019,0.0016,11.4969,20.0141
6.5745,22.5705,0.0019,0.0016,11.1867,20.1840
6.5744,22.5705,0.0019,0.0016,10.8764,20.3538
6.5742,22.5705,0.0019,0.0016,10.5661,20.5237
6.5741,22.5704,0.0019,0.0016,10.2558,20.6936
6.5740,22.5704,0.0019,0.0016,9.9455,20.8635
6.5738,22.5704,0.0019,0.0016,9.6352,21.0333
6.5737,22.5703,0.0019,0.0016,9.3249,21.2032
6.5736,22.5703,0.0019,0.0016,9.0147,21.3731
6.5735,22.5703,0.0019,0.0016,8.7044,21.5430
6.5733,22.5703,0.0019,0.0016,8.3941,21.7129
6.5732,22.5702,0.0019,0.0016,8.0838,21.8828
6.5731,22.5702,0.0019,0.0016,7.7736,22.0528
6.5730,22.5702,0.0019,0.0016,7.4633,22.2227
6.5728,22.5701,0.0019,0.0016,7.1531,22.3927
6.5727,22.5701,0.0019,0.0016,6.8428,22.5626
6.5726,22.5701,0.0019,0.0016,6.5326,22.7326
6.5725,22.5701,0.0019,0.0016,6.2224,22.9025
6.5724,22.5700,0.0019,0.0016,5.9122,23.0726
6.5722,22.5700,0.0019,0.0016,5.6020,23.2427
6.5721,22.5700,0.0019,0.0016,5.2918,23.4127
6.5720,22.5699,0.0019,0.0016,4.9816,23.5828
6.5719,22.5699,0.0019,0.0016,4.6714,23.7528
6.5718,22.5699,0.0019,0.0016,4.3613,23.9229
6.5716,22.5698,0.0019,0.0016,4.0512,24.0932
6.5715,22.5698,0.0019,0.0016,3.7411,24.2634
6.5714,22.5698,0.0019,0.0016,3.4310,24.4337
6.5713,22.5698,0.0019,0.0016,3.1209,24.6039
6.5711,22.5697,0.0019,0.0016,2.8107,24.7740
6.5710,22.5697,0.0019,0.0016,2.5055,24.9528
6.5709,22.5697,0.0019,0.0016,2.1972,25.1263
6.5708,22.5696,0.0019,0.0016,1.8851,25.2927
6.5707,22.5696,0.0019,0.0016,1.5686,25.4506
6.5705,22.5696,0.0019,0.0016,1.2474,25.5990
6.5704,22.5696,0.0019,0.0016,0.9220,25.7376
6.5703,22.5695,0.0019,0.0016,0.5927,25.8666
6.5702,22.5695,0.0019,0.0016,0.2593,25.9849
6.5701,22.5695,0.0019,0.0016,-0.0789,26.0886
6.5699,22.5694,0.0019,0.0016,-0.4209,26.1789
6.5698,22.5694,0.0019,0.0016,-0.7661,26.2560
6.5697,22.5694,0.0019,0.0016,-1.1142,26.3187
6.5696,22.5693,0.0019,0.0016,-1.4649,26.3649
6.5695,22.5693,0.0019,0.0016,-1.8176,26.3917
6.5695,22.5693,0.0019,0.0016,-2.1713,26.3921
6.5693,22.5693,0.0019,0.0016,-2.5242,26.3684
6.5692,22.5692,0.0019,0.0016,-2.8751,26.3235
6.5690,22.5692,0.0019,0.0016,-3.2246,26.2690
6.5689,22.5692,0.0019,0.0016,-3.5653,26.1742
6.5688,22.5691,0.0019,0.0016,-3.9031,26.0693
6.5687,22.5691,0.0019,0.0016,-4.2304,25.9355
6.5686,22.5691,0.0019,0.0016,-4.5490,25.7818
6.5684,22.5690,0.0019,0.0016,-4.8586,25.6110
6.5683,22.5690,0.0019,0.0016,-5.1521,25.4136
6.5681,22.5690,0.0019,0.0016,-5.4389,25.2067
6.5680,22.5689,0.0019,0.0016,-5.7034,24.9718
6.5679,22.5689,0.0019,0.0016,-5.9591,24.7273
6.5678,22.5689,0.0019,0.0016,-6.1893,24.4588
6.5677,22.5689,0.0019,0.0016,-6.4092,24.1818
6.5675,22.5688,0.0019,0.0016,-6.6146,23.8939
6.5674,22.5688,0.0019,0.0016,-6.8072,23.5972
6.5673,22.5688,0.0019,0.0016,-6.9932,23.2964
6.5672,22.5687,0.0019,0.0016,-7.1571,22.9829
6.5670,22.5687,0.0019,0.0016,-7.3188,22.6683
6.5669,22.5687,0.0019,0.0016,-7.4565,22.3425
6.5668,22.5686,0.0019,0.0016,-7.5901,22.0150
6.5667,22.5686,0.0019,0.0016,-7.7040,21.6802
6.5666,22.5686,0.0019,0.0016,-7.8057,21.3413
6.5664,22.5685,0.0019,0.0016,-7.8945,20.9990
6.5663,22.5685,0.0019,0.0016,-7.9624,20.6518
6.5662,22.5685,0.0019,0.0016,-8.0236,20.3035
6.5661,22.5684,0.0019,0.0016,-8.0585,19.9515
6.5660,22.5684,0.0019,0.0016,-8.0886,19.5990
6.5659,22.5684,0.0019,0.0016,-8.1004,19.2455
6.5658,22.5684,0.0019,0.0016,-8.1037,18.8917
6.5656,22.5683,0.0019,0.0016,-8.1072,18.5380
6.5655,22.5683,0.0019,0.0016,-8.1103,18.1843
6.5654,22.5683,0.0019,0.0016,-8.1126,17.8305
6.5653,22.5682,0.0019,0.0016,-8.1150,17.4768
6.5652,22.5682,0.0019,0.0016,-8.1172,17.1231
6.5650,22.5682,0.0019,0.0016,-8.1188,16.7693
6.5649,22.5681,0.0019,0.0016,-8.1202,16.4156
6.5648,22.5681,0.0019,0.0016,-8.1216,16.0618
6.5647,22.5681,0.0019,0.0016,-8.1225,15.7081
6.5646,22.5680,0.0019,0.0016,-8.1232,15.3543
6.5644,22.5680,0.0019,0.0016,-8.1239,15.0006
6.5643,22.5680,0.0019,0.0016,-8.1243,14.6469
6.5642,22.5679,0.0019,0.0016,-8.1244,14.2931
6.5641,22.5679,0.0019,0.0016,-8.1245,13.9394
6.5640,22.5679,0.0019,0.0016,-8.1245,13.5856
6.5638,22.5678,0.0019,0.0016,-8.1242,13.2319
6.5637,22.5678,0.0019,0.0016,-8.1239,12.8781
6.5636,22.5678,0.0019,0.0016,-8.1235,12.5244
6.5635,22.5677,0.0019,0.0016,-8.1230,12.1706
6.5634,22.5677,0.0019,0.0016,-8.1224,11.8169
6.5632,22.5677,0.0019,0.0016,-8.1218,11.4631
6.5631,22.5676,0.0019,0.0016,-8.1212,11.1094
6.5630,22.5676,0.0019,0.0016,-8.1205,10.7556
6.5629,22.5676,0.0019,0.0016,-8.1198,10.4019
6.5628,22.5675,0.0019,0.0016,-8.1192,10.0482
6.5626,22.5675,0.0019,0.0016,-8.1186,9.6944
6.5625,22.5675,0.0019,0.0016,-8.1180,9.3407
6.5624,22.5674,0.0019,0.0016,-8.1174,8.9869
6.5623,22.5674,0.0019,0.0016,-8.1170,8.6332
6.5621,22.5674,0.0019,0.0016,-8.1167,8.2794
6.5620,22.5673,0.0019,0.0016,-8.1164,7.9257
6.5619,22.5673,0.0019,0.0016,-8.1162,7.5719
6.5618,22.5673,0.0019,0.0016,-8.1163,7.2182
6.5617,22.5672,0.0019,0.0016,-8.1165,6.8644
6.5616,22.5672,0.0019,0.0016,-8.1166,6.5107
6.5614,22.5672,0.0019,0.0016,-8.1173,6.1569
6.5612,22.5671,0.0019,0.0016,-8.1181,5.8032
6.5611,22.5671,0.0019,0.0016,-8.1191,5.4494
6.5610,22.5670,0.0019,0.0016,-8.1138,5.0958
6.5609,22.5670,0.0019,0.0016,-8.0996,4.7423
6.5607,22.5670,0.0019,0.0016,-8.0705,4.3898
6.5606,22.5669,0.0019,0.0016,nan,nan
6.5604,22.5669,0.0019,0.0016,nan,nan
6.5603,22.5668,0.0019,0.0016,nan,nan
6.5601,22.5668,0.0019,0.0016,nan,nan
6.5600,22.5668,0.0019,0.0016,nan,nan
6.5599,22.5667,0.0019,0.0016,nan,nan
6.5597,22.5667,0.0019,0.0016,nan,nan
6.5596,22.5666,0.0019,0.0016,nan,nan
6.5595,22.5666,0.0019,0.0016,nan,nan
6.5593,22.5666,0.0019,0.0016,nan,nan
6.5592,22.5665,0.0019,0.0016,nan,nan
6.5591,22.5665,0.0019,0.0016,nan,nan
6.5590,22.5665,0.0019,0.0016,nan,nan
6.5588,22.5664,0.0019,0.0016,nan,nan
6.5587,22.5664,0.0019,0.0016,nan,nan
6.5586,22.5664,0.0019,0.0016,nan,nan
6.5585,22.5663,0.0019,0.0016,nan,nan
6.5584,22.5663,0.0019,0.0016,nan,nan
6.5582,22.5663,0.0019,0.0016,nan,nan
6.5581,22.5662,0.0019,0.0016,nan,nan
6.5580,22.5662,0.0019,0.0016,nan,nan
6.5579,22.5662,0.0019,0.0016,nan,nan
6.5577,22.5661,0.0019,0.0016,nan,nan
6.5576,22.5661,0.0019,0.0016,nan,nan
6.5575,22.5660,0.0019,0.0016,nan,nan
6.5573,22.5660,0.0019,0.0016,nan,nan
6.5572,22.5659,0.0019,0.0016,nan,nan
6.5571,22.5659,0.0019,0.0016,nan,nan
6.5569,22.5659,0.0019,0.0016,nan,nan
6.5569,22.5659,0.0019,0.0016,nan,nan
6.5568,22.5658,0.0019,0.0016,nan,nan
6.5566,22.5658,0.0019,0.0016,nan,nan
6.5565,22.5657,0.0019,0.0016,nan,nan
6.5564,22.5657,0.0019,0.0016,nan,nan
6.5563,22.5657,0.0019,0.0016,nan,nan
6.5561,22.5656,0.0019,0.0016,nan,nan
6.5560,22.5656,0.0019,0.0016,nan,nan
6.5559,22.5656,0.0019,0.0016,nan,nan
6.5558,22.5655,0.0019,0.0016,nan,nan
6.5556,22.5655,0.0019,0.0016,nan,nan
6.5555,22.5655,0.0019,0.0016,nan,nan
6.5554,22.5654,0.0019,0.0016,nan,nan
6.5553,22.5654,0.0019,0.0016,nan,nan
6.5552,22.5653,0.0019,0.0016,nan,nan
6.5550,22.5653,0.0019,0.0016,nan,nan
6.5549,22.5653,0.0019,0.0016,nan,nan
6.5547,22.5652,0.0019,0.0016,nan,nan
6.5546,22.5652,0.0019,0.0016,nan,nan
6.5545,22.5651,0.0019,0.0016,nan,nan
6.5544,22.5651,0.0019,0.0016,nan,nan
6.5542,22.5651,0.0019,0.0016,nan,nan
6.5541,22.5650,0.0019,0.0016,nan,nan
6.5540,22.5650,0.0019,0.0016,nan,nan
6.5539,22.5650,0.0019,0.0016,nan,nan
6.5538,22.5649,0.0019,0.0016,nan,nan
6.5537,22.5649,0.0019,0.0016,nan,nan
6.5535,22.5648,0.0019,0.0016,nan,nan
6.5534,22.5648,0.0019,0.0016,nan,nan
6.5533,22.5648,0.0019,0.0016,nan,nan
6.5532,22.5647,0.0019,0.0016,nan,nan
6.5530,22.5647,0.0019,0.0016,nan,nan
6.5529,22.5646,0.0019,0.0016,nan,nan
6.5528,22.5646,0.0019,0.0016,nan,nan
6.5526,22.5645,0.0019,0.0016,nan,nan
6.5525,22.5645,0.0019,0.0016,nan,nan
6.5523,22.5645,0.0019,0.0016,nan,nan
6.5522,22.5644,0.0019,0.0016,nan,nan
6.5521,22.5644,0.0019,0.0016,nan,nan
6.5519,22.5643,0.0019,0.0016,nan,nan
6.5518,22.5643,0.0019,0.0016,nan,nan
6.5517,22.5642,0.0019,0.0016,nan,nan
6.5515,22.5642,0.0019,0.0016,nan,nan
6.5514,22.5642,0.0019,0.0016,nan,nan
6.5513,22.5641,0.0019,0.0016,nan,nan
6.5512,22.5641,0.0019,0.0016,nan,nan
6.5510,22.5640,0.0019,0.0016,nan,nan
6.5509,22.5640,0.0019,0.0016,nan,nan
6.5507,22.5640,0.0019,0.0016,nan,nan
6.5506,22.5639,0.0019,0.0016,nan,nan
6.5505,22.5639,0.0019,0.0016,nan,nan
6.5503,22.5638,0.0019,0.0016,nan,nan
6.5502,22.5638,0.0019,0.0016,nan,nan
6.5501,22.5637,0.0019,0.0016,nan,nan
6.5500,22.5637,0.0019,0.0016,nan,nan
6.5499,22.5637,0.0019,0.0016,nan,nan
6.5498,22.5636,0.0019,0.0016,nan,nan
6.5496,22.5636,0.0019,0.0016,nan,nan
6.5495,22.5635,0.0019,0.0016,nan,nan
6.5493,22.5635,0.0019,0.0016,nan,nan
6.5492,22.5635,0.0019,0.0016,nan,nan
6.5491,22.5634,0.0019,0.0016,nan,nan
6.5490,22.5634,0.0019,0.0016,nan,nan
6.5488,22.5633,0.0019,0.0016,nan,nan
6.5487,22.5633,0.0019,0.0016,nan,nan
6.5486,22.5633,0.0019,0.0016,nan,nan
6.5485,22.5632,0.0019,0.0016,nan,nan
6.5484,22.5632,0.0019,0.0016,nan,nan
6.5482,22.5631,0.0019,0.0016,nan,nan
6.5481,22.5631,0.0019,0.0016,nan,nan
6.5480,22.5631,0.0019,0.0016,nan,nan
6.5479,22.5630,0.0019,0.0016,nan,nan
6.5477,22.5630,0.0019,0.0016,nan,nan
6.5476,22.5629,0.0019,0.0016,nan,nan
6.5475,22.5629,0.0019,0.0016,nan,nan
6.5473,22.5628,0.0019,0.0016,nan,nan
6.5472,22.5628,0.0019,0.0016,nan,nan
6.5471,22.5628,0.0019,0.0016,nan,nan
6.5470,22.5627,0.0019,0.0016,nan,nan
6.5468,22.5627,0.0019,0.0016,nan,nan
6.5468,22.5626,0.0019,0.0016,nan,nan
6.5466,22.5626,0.0019,0.0016,nan,nan
6.5465,22.5626,0.0019,0.0016,nan,nan
6.5464,22.5625,0.0019,0.0016,nan,nan
6.5463,22.5625,0.0019,0.0016,nan,nan
6.5462,22.5624,0.0019,0.0016,nan,nan
6.5460,22.5624,0.0019,0.0016,nan,nan
6.5459,22.5624,0.0019,0.0016,nan,nan
6.5458,22.5623,0.0019,0.0016,nan,nan
6.5457,22.5623,0.0019,0.0016,nan,nan
6.5456,22.5622,0.0019,0.0016,nan,nan
6.5454,22.5622,0.0019,0.0016,nan,nan
6.5453,22.5622,0.0019,0.0016,nan,nan
6.5452,22.5621,0.0019,0.0016,nan,nan
6.5451,22.5621,0.0019,0.0016,nan,nan
6.5450,22.5620,0.0019,0.0016,nan,nan
6.5449,22.5620,0.0019,0.0016,nan,nan
6.5447,22.5620,0.0019,0.0016,nan,nan
6.5446,22.5619,0.0019,0.0016,nan,nan
6.5445,22.5619,0.0019,0.0016,nan,nan
6.5444,22.5619,0.0019,0.0016,nan,nan
6.5443,22.5618,0.0019,0.0016,nan,nan
6.5442,22.5618,0.0019,0.0016,nan,nan
6.5441,22.5617,0.0019,0.0016,nan,nan
6.5440,22.5617,0.0019,0.0016,nan,nan
6.5439,22.5617,0.0019,0.0016,nan,nan
6.5438,22.5616,0.0019,0.0016,nan,nan
6.5436,22.5616,0.0019,0.0016,nan,nan
6.5435,22.5615,0.0019,0.0016,nan,nan
6.5434,22.5615,0.0019,0.0016,nan,nan
6.5433,22.5614,0.0019,0.0016,nan,nan
6.5431,22.5614,0.0019,0.0016,nan,nan
6.5430,22.5613,0.0019,0.0016,nan,nan
6.5429,22.5613,0.0019,0.0016,nan,nan
6.5428,22.5613,0.0019,0.0016,nan,nan
6.5426,22.5612,0.0019,0.0016,nan,nan
6.5425,22.5612,0.0019,0.0016,nan,nan
6.5424,22.5611,0.0019,0.0016,nan,nan
6.5423,22.5611,0.0019,0.0016,nan,nan
6.5422,22.5611,0.0019,0.0016,nan,nan
6.5420,22.5610,0.0019,0.0016,nan,nan
6.5419,22.5610,0.0019,0.0016,nan,nan
6.5418,22.5609,0.0019,0.0016,nan,nan
6.5417,22.5609,0.0019,0.0016,nan,nan
6.5416,22.5608,0.0019,0.0016,nan,nan
6.5414,22.5608,0.0019,0.0016,nan,nan
6.5413,22.5607,0.0019,0.0016,nan,nan
6.5411,22.5607,0.0019,0.0016,nan,nan
6.5410,22.5606,0.0019,0.0016,nan,nan
6.5409,22.5606,0.0019,0.0016,nan,nan
6.5408,22.5606,0.0019,0.0016,nan,nan
6.5407,22.5605,0.0019,0.0016,nan,nan
6.5405,22.5605,0.0019,0.0016,nan,nan
6.5405,22.5605,0.0019,0.0016,nan,nan
6.5405,22.5604,0.0019,0.0016,nan,nan
6.5403,22.5604,0.0019,0.0016,nan,nan
6.5402,22.5604,0.0019,0.0016,nan,nan
6.5401,22.5603,0.0019,0.0016,nan,nan
6.5400,22.5603,0.0019,0.0016,nan,nan
6.5399,22.5602,0.0019,0.0016,nan,nan
6.5398,22.5602,0.0019,0.0016,nan,nan
6.5396,22.5601,0.0019,0.0016,nan,nan
6.5395,22.5601,0.0019,0.0016,nan,nan
6.5393,22.5600,0.0019,0.0016,nan,nan
6.5393,22.5600,0.0019,0.0016,nan,nan
6.5391,22.5599,0.0019,0.0016,nan,nan
6.5390,22.5599,0.0019,0.0016,nan,nan
6.5388,22.5598,0.0019,0.0016,nan,nan
6.5387,22.5598,0.0019,0.0016,nan,nan
6.5386,22.5598,0.0019,0.0016,nan,nan
6.5385,22.5597,0.0019,0.0016,nan,nan
6.5384,22.5597,0.0019,0.0016,nan,nan
6.5382,22.5596,0.0019,0.0016,nan,nan
6.5381,22.5596,0.0019,0.0016,nan,nan
