X,Y,Vx,VY,Xref,Yref
-6.0260,0.7889,0.0019,0.0016,27.5585,7.3683
-6.0260,0.7889,0.0019,0.0016,27.5087,7.7185
-6.0259,0.7889,0.0019,0.0016,27.4344,8.0642
-6.0258,0.7889,0.0019,0.0016,27.3477,8.4072
-6.0257,0.7889,0.0019,0.0016,27.2379,8.7434
-6.0255,0.7889,0.0019,0.0016,27.1195,9.0767
-6.0254,0.7890,0.0019,0.0016,26.9843,9.4037
-6.0253,0.7890,0.0019,0.0016,26.8406,9.7268
-6.0252,0.7890,0.0019,0.0016,26.6837,10.0439
-6.0250,0.7890,0.0019,0.0016,26.5120,10.3531
-6.0249,0.7890,0.0019,0.0016,26.3302,10.6566
-6.0248,0.7890,0.0019,0.0016,26.1334,10.9505
-6.0247,0.7890,0.0019,0.0016,25.9285,11.2388
-6.0245,0.7890,0.0019,0.0016,25.7083,11.5157
-6.0244,0.7890,0.0019,0.0016,25.4805,11.7862
-6.0243,0.7890,0.0019,0.0016,25.2387,12.0445
-6.0242,0.7890,0.0019,0.0016,24.9885,12.2944
-6.0240,0.7890,0.0019,0.0016,24.7269,12.5326
-6.0239,0.7890,0.0019,0.0016,24.4551,12.7589
-6.0238,0.7891,0.0019,0.0016,24.1749,12.9749
-6.0237,0.7891,0.0019,0.0016,23.8835,13.1753
-6.0235,0.7891,0.0019,0.0016,23.5856,13.3660
-6.0234,0.7891,0.0019,0.0016,23.2771,13.5392
-6.0233,0.7891,0.0019,0.0016,22.9675,13.7103
-6.0233,0.7891,0.0019,0.0016,22.6579,13.8815
-6.0232,0.7891,0.0019,0.0016,22.3484,14.0526
-6.0230,0.7891,0.0019,0.0016,22.0388,14.2238
-6.0229,0.7891,0.0019,0.0016,21.7291,14.3948
-6.0228,0.7891,0.0019,0.0016,21.4193,14.5656
-6.0227,0.7891,0.0019,0.0016,21.1096,14.7364
-6.0226,0.7891,0.0019,0.0016,20.7998,14.9072
-6.0225,0.7891,0.0019,0.0016,20.4900,15.0780
-6.0224,0.7892,0.0019,0.0016,20.1802,15.2488
-6.0223,0.7892,0.0019,0.0016,19.8703,15.4194
-6.0222,0.7892,0.0019,0.0016,19.5604,15.5900
-6.0221,0.7892,0.0019,0.0016,19.2505,15.7605
-6.0219,0.7892,0.0019,0.0016,18.9406,15.9311
-6.0218,0.7892,0.0019,0.0016,18.6307,16.1016
-6.0217,0.7892,0.0019,0.0016,18.3207,16.2721
-6.0217,0.7892,0.0019,0.0016,18.0106,16.4424
-6.0216,0.7892,0.0019,0.0016,17.7006,16.6127
-6.0214,0.7892,0.0019,0.0016,17.3906,16.7830
-6.0214,0.7892,0.0019,0.0016,17.0805,16.9534
-6.0213,0.7892,0.0019,0.0016,16.7705,17.1237
-6.0212,0.7892,0.0019,0.0016,16.4603,17.2939
-6.0211,0.7893,0.0019,0.0016,16.1502,17.4640
-6.0209,0.7893,0.0019,0.0016,15.8401,17.6341
-6.0208,0.7893,0.0019,0.0016,15.5299,17.8043
-6.0207,0.7893,0.0019,0.0016,15.2198,17.9744
-6.0206,0.7893,0.0019,0.0016,14.9096,18.1445
-6.0204,0.7893,0.0019,0.0016,14.5994,18.3145
-6.0203,0.7893,0.0019,0.0016,14.2892,18.4845
-6.0202,0.7893,0.0019,0.0016,13.9789,18.6545
-6.0201,0.7893,0.0019,0.0016,13.6687,18.8245
-6.0199,0.7893,0.0019,0.0016,13.3585,18.9945
-6.0198,0.7893,0.0019,0.0016,13.0483,19.1645
-6.0197,0.7894,0.0019,0.0016,12.7380,19.3344
-6.0196,0.7894,0.0019,0.0016,12.4277,19.5043
-6.0195,0.7894,0.0019,0.0016,12.1175,19.6742
-6.0194,0.7894,0.0019,0.0016,11.8072,19.8441
-6.0193,0.7894,0.0019,0.0016,11.4969,20.0141
-6.0192,0.7894,0.0019,0.0016,11.1867,20.1840
-6.0191,0.7894,0.0019,0.0016,10.8764,20.3538
-6.0190,0.7894,0.0019,0.0016,10.5661,20.5237
-6.0189,0.7894,0.0019,0.0016,10.2558,20.6936
-6.0188,0.7894,0.0019,0.0016,9.9455,20.8635
-6.0187,0.7894,0.0019,0.0016,9.6352,21.0333
-6.0186,0.7894,0.0019,0.0016,9.3249,21.2032
-6.0186,0.7895,0.0019,0.0016,9.0147,21.3731
-6.0185,0.7895,0.0019,0.0016,8.7044,21.5430
-6.0183,0.7895,0.0019,0.0016,8.3941,21.7129
-6.0182,0.7895,0.0019,0.0016,8.0838,21.8828
-6.0181,0.7895,0.0019,0.0016,7.7736,22.0528
-6.0180,0.7895,0.0019,0.0016,7.4633,22.2227
-6.0178,0.7895,0.0019,0.0016,7.1531,22.3927
-6.0177,0.7895,0.0019,0.0016,6.8428,22.5626
-6.0176,0.7895,0.0019,0.0016,6.5326,22.7326
-6.0176,0.7895,0.0019,0.0016,6.2224,22.9025
-6.0175,0.7895,0.0019,0.0016,5.9122,23.0726
-6.0173,0.7896,0.0019,0.0016,5.6020,23.2427
-6.0172,0.7896,0.0019,0.0016,5.2918,23.4127
-6.0171,0.7896,0.0019,0.0016,4.9816,23.5828
-6.0170,0.7896,0.0019,0.0016,4.6714,23.7528
-6.0168,0.7896,0.0019,0.0016,4.3613,23.9229
-6.0167,0.7896,0.0019,0.0016,4.0512,24.0932
-6.0166,0.7896,0.0019,0.0016,3.7411,24.2634
-6.0165,0.7896,0.0019,0.0016,3.4310,24.4337
-6.0163,0.7896,0.0019,0.0016,3.1209,24.6039
-6.0162,0.7897,0.0019,0.0016,2.8107,24.7740
-6.0161,0.7897,0.0019,0.0016,2.5055,24.9528
-6.0160,0.7897,0.0019,0.0016,2.1972,25.1263
-6.0158,0.7897,0.0019,0.0016,1.8851,25.2927
-6.0157,0.7897,0.0019,0.0016,1.5686,25.4506
-6.0156,0.7897,0.0019,0.0016,1.2474,25.5990
-6.0155,0.7897,0.0019,0.0016,0.9220,25.7376
-6.0154,0.7897,0.0019,0.0016,0.5927,25.8666
-6.0152,0.7897,0.0019,0.0016,0.2593,25.9849
-6.0151,0.7898,0.0019,0.0016,-0.0789,26.0886
-6.0150,0.7898,0.0019,0.0016,-0.4209,26.1789
-6.0149,0.7898,0.0019,0.0016,-0.7661,26.2560
-6.0147,0.7898,0.0019,0.0016,-1.1142,26.3187
-6.0146,0.7898,0.0019,0.0016,-1.4649,26.3649
-6.0145,0.7898,0.0019,0.0016,-1.8176,26.3917
-6.0144,0.7898,0.0019,0.0016,-2.1713,26.3921
-6.0142,0.7898,0.0019,0.0016,-2.5242,26.3684
-6.0141,0.7899,0.0019,0.0016,-2.8751,26.3235
-6.0140,0.7899,0.0019,0.0016,-3.2246,26.2690
-6.0139,0.7899,0.0019,0.0016,-3.5653,26.1742
-6.0137,0.7899,0.0019,0.0016,-3.9031,26.0693
-6.0136,0.7899,0.0019,0.0016,-4.2304,25.9355
-6.0135,0.7899,0.0019,0.0016,-4.5490,25.7818
-6.0134,0.7899,0.0019,0.0016,-4.8586,25.6110
-6.0132,0.7899,0.0019,0.0016,-5.1521,25.4136
-6.0131,0.7900,0.0019,0.0016,-5.4389,25.2067
-6.0130,0.7900,0.0019,0.0016,-5.7034,24.9718
-6.0129,0.7900,0.0019,0.0016,-5.9591,24.7273
-6.0128,0.7900,0.0019,0.0016,-6.1893,24.4588
-6.0126,0.7900,0.0019,0.0016,-6.4092,24.1818
-6.0125,0.7900,0.0019,0.0016,-6.6146,23.8939
-6.0124,0.7900,0.0019,0.0016,-6.8072,23.5972
-6.0123,0.7900,0.0019,0.0016,-6.9932,23.2964
-6.0121,0.7901,0.0019,0.0016,-7.1571,22.9829
-6.0120,0.7901,0.0019,0.0016,-7.3188,22.6683
-6.0119,0.7901,0.0019,0.0016,-7.4565,22.3425
-6.0118,0.7901,0.0019,0.0016,-7.5901,22.0150
-6.0116,0.7901,0.0019,0.0016,-7.7040,21.6802
-6.0115,0.7901,0.0019,0.0016,-7.8057,21.3413
-6.0114,0.7901,0.0019,0.0016,-7.8945,20.9990
-6.0113,0.7901,0.0019,0.0016,-7.9624,20.6518
-6.0111,0.7902,0.0019,0.0016,-8.0236,20.3035
-6.0110,0.7902,0.0019,0.0016,-8.0585,19.9515
-6.0109,0.7902,0.0019,0.0016,-8.0886,19.5990
-6.0108,0.7902,0.0019,0.0016,-8.1004,19.2455
-6.0106,0.7902,0.0019,0.0016,-8.1037,18.8917
-6.0105,0.7902,0.0019,0.0016,-8.1072,18.5380
-6.0104,0.7902,0.0019,0.0016,-8.1103,18.1843
-6.0103,0.7903,0.0019,0.0016,-8.1126,17.8305
-6.0102,0.7903,0.0019,0.0016,-8.1150,17.4768
-6.0100,0.7903,0.0019,0.0016,-8.1172,17.1231
-6.0099,0.7903,0.0019,0.0016,-8.1188,16.7693
-6.0098,0.7903,0.0019,0.0016,-8.1202,16.4156
-6.0097,0.7903,0.0019,0.0016,-8.1216,16.0618
-6.0095,0.7903,0.0019,0.0016,-8.1225,15.7081
-6.0094,0.7904,0.0019,0.0016,-8.1232,15.3543
-6.0093,0.7904,0.0019,0.0016,-8.1239,15.0006
-6.0092,0.7904,0.0019,0.0016,-8.1243,14.6469
-6.0090,0.7904,0.0019,0.0016,-8.1244,14.2931
-6.0089,0.7904,0.0019,0.0016,-8.1245,13.9394
-6.0088,0.7904,0.0019,0.0016,-8.1245,13.5856
-6.0087,0.7904,0.0019,0.0016,-8.1242,13.2319
-6.0085,0.7905,0.0019,0.0016,-8.1239,12.8781
-6.0084,0.7905,0.0019,0.0016,-8.1235,12.5244
-6.0083,0.7905,0.0019,0.0016,-8.1230,12.1706
-6.0082,0.7905,0.0019,0.0016,-8.1224,11.8169
-6.0081,0.7905,0.0019,0.0016,-8.1218,11.4631
-6.0079,0.7905,0.0019,0.0016,-8.1212,11.1094
-6.0078,0.7905,0.0019,0.0016,-8.1205,10.7556
-6.0077,0.7906,0.0019,0.0016,-8.1198,10.4019
-6.0076,0.7906,0.0019,0.0016,-8.1192,10.0482
-6.0074,0.7906,0.0019,0.0016,-8.1186,9.6944
-6.0073,0.7906,0.0019,0.0016,-8.1180,9.3407
-6.0072,0.7906,0.0019,0.0016,-8.1174,8.9869
-6.0071,0.7906,0.0019,0.0016,-8.1170,8.6332
-6.0069,0.7906,0.0019,0.0016,-8.1167,8.2794
-6.0068,0.7907,0.0019,0.0016,-8.1164,7.9257
-6.0067,0.7907,0.0019,0.0016,-8.1162,7.5719
-6.0066,0.7907,0.0019,0.0016,-8.1163,7.2182
-6.0064,0.7907,0.0019,0.0016,-8.1165,6.8644
-6.0063,0.7907,0.0019,0.0016,-8.1166,6.5107
-6.0062,0.7907,0.0019,0.0016,-8.1173,6.1569
-6.0062,0.7907,0.0019,0.0016,-8.1181,5.8032
-6.0061,0.7907,0.0019,0.0016,-8.1191,5.4494
-6.0060,0.7908,0.0019,0.0016,-8.1138,5.0958
-6.0058,0.7908,0.0019,0.0016,-8.0996,4.7423
-6.0057,0.7908,0.0019,0.0016,-8.0705,4.3898
-6.0056,0.7908,0.0019,0.0016,nan,nan
-6.0055,0.7908,0.0019,0.0016,nan,nan
-6.0053,0.7908,0.0019,0.0016,nan,nan
-6.0052,0.7909,0.0019,0.0016,nan,nan
-6.0051,0.7909,0.0019,0.0016,nan,nan
-6.0050,0.7909,0.0019,0.0016,nan,nan
-6.0048,0.7909,0.0019,0.0016,nan,nan
-6.0047,0.7909,0.0019,0.0016,nan,nan
-6.0046,0.7909,0.0019,0.0016,nan,nan
-6.0045,0.7910,0.0019,0.0016,nan,nan
-6.0044,0.7910,0.0019,0.0016,nan,nan
-6.0042,0.7910,0.0019,0.0016,nan,nan
-6.0041,0.7910,0.0019,0.0016,nan,nan
-6.0040,0.7910,0.0019,0.0016,nan,nan
-6.0039,0.7910,0.0019,0.0016,nan,nan
-6.0037,0.7911,0.0019,0.0016,nan,nan
-6.0036,0.7911,0.0019,0.0016,nan,nan
-6.0035,0.7911,0.0019,0.0016,nan,nan
-6.0034,0.7911,0.0019,0.0016,nan,nan
-6.0032,0.7911,0.0019,0.0016,nan,nan
-6.0031,0.7911,0.0019,0.0016,nan,nan
-6.0030,0.7911,0.0019,0.0016,nan,nan
-6.0029,0.7912,0.0019,0.0016,nan,nan
-6.0028,0.7912,0.0019,0.0016,nan,nan
-6.0026,0.7912,0.0019,0.0016,nan,nan
-6.0025,0.7912,0.0019,0.0016,nan,nan
-6.0024,0.7912,0.0019,0.0016,nan,nan
-6.0023,0.7912,0.0019,0.0016,nan,nan
-6.0021,0.7913,0.0019,0.0016,nan,nan
-6.0020,0.7913,0.0019,0.0016,nan,nan
-6.0019,0.7913,0.0019,0.0016,nan,nan
-6.0018,0.7913,0.0019,0.0016,nan,nan
-6.0016,0.7913,0.0019,0.0016,nan,nan
-6.0015,0.7914,0.0019,0.0016,nan,nan
-6.0014,0.7914,0.0019,0.0016,nan,nan
-6.0013,0.7914,0.0019,0.0016,nan,nan
-6.0012,0.7914,0.0019,0.0016,nan,nan
-6.0010,0.7914,0.0019,0.0016,nan,nan
-6.0009,0.7914,0.0019,0.0016,nan,nan
-6.0008,0.7915,0.0019,0.0016,nan,nan
-6.0007,0.7915,0.0019,0.0016,nan,nan
-6.0005,0.7915,0.0019,0.0016,nan,nan
-6.0004,0.7915,0.0019,0.0016,nan,nan
-6.0003,0.7915,0.0019,0.0016,nan,nan
-6.0003,0.7915,0.0019,0.0016,nan,nan
-6.0002,0.7915,0.0019,0.0016,nan,nan
-6.0000,0.7916,0.0019,0.0016,nan,nan
-6.0000,0.7916,0.0019,0.0016,nan,nan
-5.9999,0.7916,0.0019,0.0016,nan,nan
-5.9998,0.7916,0.0019,0.0016,nan,nan
-5.9998,0.7916,0.0019,0.0016,nan,nan
-5.9997,0.7916,0.0019,0.0016,nan,nan
-5.9996,0.7916,0.0019,0.0016,nan,nan
-5.9994,0.7917,0.0019,0.0016,nan,nan
-5.9994,0.7917,0.0019,0.0016,nan,nan
-5.9993,0.7917,0.0019,0.0016,nan,nan
-5.9992,0.7917,0.0019,0.0016,nan,nan
-5.9991,0.7917,0.0019,0.0016,nan,nan
-5.9989,0.7917,0.0019,0.0016,nan,nan
-5.9988,0.7917,0.0019,0.0016,nan,nan
-5.9987,0.7918,0.0019,0.0016,nan,nan
-5.9986,0.7918,0.0019,0.0016,nan,nan
-5.9985,0.7918,0.0019,0.0016,nan,nan
-5.9983,0.7918,0.0019,0.0016,nan,nan
-5.9982,0.7918,0.0019,0.0016,nan,nan
-5.9981,0.7919,0.0019,0.0016,nan,nan
-5.9980,0.7919,0.0019,0.0016,nan,nan
-5.9978,0.7919,0.0019,0.0016,nan,nan
-5.9977,0.7919,0.0019,0.0016,nan,nan
-5.9976,0.7919,0.0019,0.0016,nan,nan
-5.9975,0.7919,0.0019,0.0016,nan,nan
-5.9973,0.7920,0.0019,0.0016,nan,nan
-5.9973,0.7920,0.0019,0.0016,nan,nan
-5.9971,0.7920,0.0019,0.0016,nan,nan
-5.9970,0.7920,0.0019,0.0016,nan,nan
-5.9969,0.7920,0.0019,0.0016,nan,nan
-5.9969,0.7920,0.0019,0.0016,nan,nan
-5.9967,0.7921,0.0019,0.0016,nan,nan
-5.9966,0.7921,0.0019,0.0016,nan,nan
-5.9965,0.7921,0.0019,0.0016,nan,nan
-5.9964,0.7921,0.0019,0.0016,nan,nan
-5.9962,0.7921,0.0019,0.0016,nan,nan
-5.9962,0.7921,0.0019,0.0016,nan,nan
-5.9961,0.7922,0.0019,0.0016,nan,nan
-5.9960,0.7922,0.0019,0.0016,nan,nan
-5.9959,0.7922,0.0019,0.0016,nan,nan
-5.9958,0.7922,0.0019,0.0016,nan,nan
-5.9956,0.7922,0.0019,0.0016,nan,nan
-5.9955,0.7923,0.0019,0.0016,nan,nan
-5.9954,0.7923,0.0019,0.0016,nan,nan
-5.9953,0.7923,0.0019,0.0016,nan,nan
-5.9951,0.7923,0.0019,0.0016,nan,nan
-5.9950,0.7923,0.0019,0.0016,nan,nan
-5.9949,0.7924,0.0019,0.0016,nan,nan
-5.9948,0.7924,0.0019,0.0016,nan,nan
-5.9947,0.7924,0.0019,0.0016,nan,nan
-5.9946,0.7924,0.0019,0.0016,nan,nan
-5.9945,0.7924,0.0019,0.0016,nan,nan
-5.9944,0.7924,0.0019,0.0016,nan,nan
-5.9943,0.7925,0.0019,0.0016,nan,nan
-5.9942,0.7925,0.0019,0.0016,nan,nan
-5.9940,0.7925,0.0019,0.0016,nan,nan
-5.9939,0.7925,0.0019,0.0016,nan,nan
-5.9938,0.7925,0.0019,0.0016,nan,nan
-5.9937,0.7926,0.0019,0.0016,nan,nan
-5.9936,0.7926,0.0019,0.0016,nan,nan
-5.9934,0.7926,0.0019,0.0016,nan,nan
-5.9934,0.7926,0.0019,0.0016,nan,nan
-5.9933,0.7926,0.0019,0.0016,nan,nan
-5.9932,0.7926,0.0019,0.0016,nan,nan
-5.9932,0.7926,0.0019,0.0016,nan,nan
-5.9931,0.7927,0.0019,0.0016,nan,nan
-5.9929,0.7927,0.0019,0.0016,nan,nan
-5.9928,0.7927,0.0019,0.0016,nan,nan
-5.9928,0.7927,0.0019,0.0016,nan,nan
-5.9927,0.7927,0.0019,0.0016,nan,nan
-5.9926,0.7927,0.0019,0.0016,nan,nan
-5.9925,0.7927,0.0019,0.0016,nan,nan
-5.9924,0.7928,0.0019,0.0016,nan,nan
-5.9923,0.7928,0.0019,0.0016,nan,nan
-5.9922,0.7928,0.0019,0.0016,nan,nan
-5.9921,0.7928,0.0019,0.0016,nan,nan
-5.9920,0.7928,0.0019,0.0016,nan,nan
-5.9918,0.7929,0.0019,0.0016,nan,nan
-5.9917,0.7929,0.0019,0.0016,nan,nan
-5.9916,0.7929,0.0019,0.0016,nan,nan
-5.9915,0.7929,0.0019,0.0016,nan,nan
-5.9913,0.7929,0.0019,0.0016,nan,nan
-5.9912,0.7930,0.0019,0.0016,nan,nan
-5.9911,0.7930,0.0019,0.0016,nan,nan
-5.9910,0.7930,0.0019,0.0016,nan,nan
-5.9909,0.7930,0.0019,0.0016,nan,nan
-5.9907,0.7931,0.0019,0.0016,nan,nan
-5.9906,0.7931,0.0019,0.0016,nan,nan
-5.9905,0.7931,0.0019,0.0016,nan,nan
-5.9904,0.7931,0.0019,0.0016,nan,nan
-5.9902,0.7931,0.0019,0.0016,nan,nan
-5.9901,0.7932,0.0019,0.0016,nan,nan
-5.9900,0.7932,0.0019,0.0016,nan,nan
-5.9899,0.7932,0.0019,0.0016,nan,nan
-5.9898,0.7932,0.0019,0.0016,nan,nan
-5.9896,0.7933,0.0019,0.0016,nan,nan
-5.9895,0.7933,0.0019,0.0016,nan,nan
-5.9894,0.7933,0.0019,0.0016,nan,nan
-5.9893,0.7933,0.0019,0.0016,nan,nan
-5.9891,0.7933,0.0019,0.0016,nan,nan
-5.9890,0.7934,0.0019,0.0016,nan,nan
-5.9889,0.7934,0.0019,0.0016,nan,nan
-5.9889,0.7934,0.0019,0.0016,nan,nan
-5.9888,0.7934,0.0019,0.0016,nan,nan
-5.9887,0.7934,0.0019,0.0016,nan,nan
-5.9885,0.7935,0.0019,0.0016,nan,nan
-5.9884,0.7935,0.0019,0.0016,nan,nan
-5.9883,0.7935,0.0019,0.0016,nan,nan
-5.9882,0.7935,0.0019,0.0016,nan,nan
-5.9880,0.7935,0.0019,0.0016,nan,nan
-5.9879,0.7936,0.0019,0.0016,nan,nan
-5.9878,0.7936,0.0019,0.0016,nan,nan
-5.9877,0.7936,0.0019,0.0016,nan,nan
-5.9876,0.7936,0.0019,0.0016,nan,nan
-5.9874,0.7937,0.0019,0.0016,nan,nan
-5.9873,0.7937,0.0019,0.0016,nan,nan
-5.9872,0.7937,0.0019,0.0016,nan,nan
-5.9871,0.7937,0.0019,0.0016,nan,nan
-5.9870,0.7937,0.0019,0.0016,nan,nan
